,wine,variety,country,points,price,taster
100132,Livio Felluga 2011 Terre Alte  (Rosazzo),White Blend,Italy,90,80.0,Kerin O’Keefe
100206,Conclusion 2015 The Storyteller Proprietary White (Sonoma County),White Blend,US,92,19.0,Virginie Boone
100231,Dirler-Cadé 2011 Edelzwicker Réserve White (Alsace),White Blend,France,86,14.0,Roger Voss
100312,Terroir Al Límit 2014 Pedra de Guix White (Priorat),White Blend,Spain,91,90.0,Michael Schachner
100558,Domaine Costa Lazaridi 2015 Amethystos Blanc White (Drama),White Blend,Greece,87,18.0,Susan Kostrzewa
100601,Tangent 2006 Ecclestone White (Central Coast),White Blend,US,87,20.0,
100873,Imagery 2015 Wow Oui White (Pine Mountain-Cloverdale Peak),White Blend,US,91,27.0,Virginie Boone
100903,Banfi 2011 Centine Bianco White (Toscana),White Blend,Italy,87,11.0,
100956,Theopolis 2014 Symphony White (Yorkville Highlands),White Blend,US,90,22.0,Jim Gordon
100958,Uvaggio 2015 Zelo Bianco White (Carneros),White Blend,US,90,24.0,Virginie Boone
101021,3 Horse Ranch Vineyards 2014 Vivacious White,White Blend,US,83,18.0,Sean P. Sullivan
101057,François Lurton 2011 Gran Lurton Corte Friulano White (Mendoza),White Blend,Argentina,89,,Michael Schachner
101085,Mas de la Dame 2010 Coin Caché White (Vin de Pays des Alpilles),White Blend,France,91,40.0,Roger Voss
101118,Feudi della Medusa 2005 Aristeo White (Isola dei Nuraghi),White Blend,Italy,92,63.0,
101141,Franz Haas 2009 Manna White (Vigneti delle Dolomiti),White Blend,Italy,91,40.0,
101189,Terra do Castelo 2013 Selección White (Ribeiro),White Blend,Spain,87,15.0,Michael Schachner
101197,Naia 2013 Las Brisas White (Rueda),White Blend,Spain,87,13.0,Michael Schachner
101267,Whitecliff Vineyard NV Awosting White (Hudson River Region),White Blend,US,86,15.0,Anna Lee C. Iijima
101281,Domaine Guillaman 2016 Les Pierres Blanches White (Côtes de Gascogne),White Blend,France,86,11.0,Roger Voss
101407,Naia 2007 Las Brisas White (Rueda),White Blend,Spain,88,11.0,Michael Schachner
101441,Avelina 2012 Ringer White (North Coast),White Blend,US,83,10.0,Jim Gordon
101504,Muga 2016 White (Rioja),White Blend,Spain,88,17.0,Michael Schachner
101514,Suertes del Marqués 2015 Trenzado White,White Blend,Spain,88,22.0,Michael Schachner
101555,Famille Laplace 2016 Aramis Petit Manseng-Sauvignon White (Vin de France),White Blend,France,86,14.0,Roger Voss
101562,Lionel Osmin & Cie 2016 San de Guilhem Kaléidoscope White,White Blend,France,86,11.0,Roger Voss
101620,D'Arenberg 2008 The Noble Mud Pie Viognier-Pinot Gris-Marsanne White (Adelaide),White Blend,Australia,92,19.0,Joe Czerwinski
101657,Cantina Produttori San Michele Appiano 2012 Appius White (Alto Adige),White Blend,Italy,90,108.0,Kerin O’Keefe
101728,Lionel Osmin & Cie 2015 Villa Grand Cap White (Vin de France),White Blend,France,86,11.0,Roger Voss
101826,Adega Cachín 2015 Peza do Rei White (Ribeira Sacra),White Blend,Spain,89,21.0,Michael Schachner
101949,Cantina Terlano 2011 Nova Domus Riserva White (Alto Adige),White Blend,Italy,88,60.0,Kerin O’Keefe
101955,Fiegl 2013 Leopold White (Collio),White Blend,Italy,87,24.0,Kerin O’Keefe
102027,Domaine de Pajot 2009 Les Quatre Cépages White (Vin de Pays des Côtes de Gascogne),White Blend,France,86,,Roger Voss
102038,Vinicola Fraternidad 2011 Nuva White (Valle de Guadalupe),White Blend,Mexico,84,28.0,Michael Schachner
102050,Vinum 2011 White Elephant White (California),White Blend,US,84,18.0,
102112,Domaine Denis Gaudry 1999 Pouilly Fume  (Pouilly-Fumé),White Blend,France,89,20.0,
102354,Altavins 2015 Almodí Petit White (Terra Alta),White Blend,Spain,87,12.0,Michael Schachner
102463,Domaine de Lamothe 2015 White (Côtes de Gascogne),White Blend,France,86,10.0,Roger Voss
102542,Baglio del Cristo di Campobello 2011 Adènzia White (Sicilia),White Blend,Italy,88,23.0,
102556,Antonio Caggiano 2007 FiaGre White (Campania),White Blend,Italy,86,30.0,
102574,Tasca d'Almerita 2007 Regaleali White (Sicilia),White Blend,Italy,86,12.0,
102593,San Antonio 2011 Heritage Blanc Vintage White (Central Coast),White Blend,US,82,18.0,
102630,Uvaggio 2014 Zelo Bianco White (Carneros-Napa Valley),White Blend,US,90,24.0,Virginie Boone
102635,Fable Mountain 2012 Jackal Bird White (Western Cape),White Blend,South Africa,90,36.0,Lauren Buzzeo
102649,Livio Felluga 2012 Abbazia di Rosazzo  (Rosazzo),White Blend,Italy,90,50.0,Kerin O’Keefe
102665,TerraNoble 2013 Gran Reserva White (Casablanca Valley),White Blend,Chile,84,18.0,Michael Schachner
102675,Estampa 2014 Estate White (Colchagua Valley),White Blend,Chile,83,15.0,Michael Schachner
102697,Château d'Arlay 2008 White (Côtes du Jura),White Blend,France,90,,Roger Voss
102855,Sartarelli 1999  Verdicchio dei Castelli di Jesi Classico,White Blend,Italy,83,11.0,
102859,Terrale 1998 Bianco White (Sicilia),White Blend,Italy,82,5.0,
102860,Luna Di Luna NV Extra Dry White (Veneto),White Blend,Italy,82,12.0,
102873,Eufloria 2013 Aromatic Blend White (Washington),White Blend,US,89,14.0,Paul Gregutt
103008,Tarara 2012 Charval White (Virginia),White Blend,US,85,20.0,
103022,Schwarz Wein 2014 White (Burgenland),White Blend,Austria,89,,Anne Krebiehl MW
103026,Viña Otano 2015 Blanco Fermentado en Barrica White (Rioja),White Blend,Spain,89,21.0,Michael Schachner
103082,Pala 2010 Entemari White (Isola dei Nuraghi),White Blend,Italy,88,,
103205,Smashberry 2014 White (Central Coast),White Blend,US,86,15.0,Matt Kettmann
103339,Luigi Bosca 2009 Gala 3 White (Maipú),White Blend,Argentina,81,36.0,Michael Schachner
103355,Portal del Montsant 2011 Santbru White (Montsant),White Blend,Spain,87,27.0,Michael Schachner
103442,Mas Blanch I Jové 2013 Saó Blanc White (Costers del Segre),White Blend,Spain,89,29.0,Michael Schachner
103493,Sorrentino 2009 Fior di Ginestre Passito 500ml White (Pompeiano),White Blend,Italy,90,28.0,
103700,Zuani 2014 Vigne White (Collio),White Blend,Italy,90,24.0,Kerin O’Keefe
103768,Gorka Izagirre 2012 White (Bizkaiko Txakolina),White Blend,Spain,87,18.0,Michael Schachner
103777,La Carraia 2012  Orvieto Classico,White Blend,Italy,87,10.0,Kerin O’Keefe
103781,Olivi 2012 Coreno White (Toscana),White Blend,Italy,87,19.0,Kerin O’Keefe
103796,Burja 2009 Burja Bela White (Vipavska Dolina),White Blend,Slovenia,88,,Anna Lee C. Iijima
103803,Tarara 2010 Honah Lee White White (Virginia),White Blend,US,88,30.0,
103833,Naked Mountain 2012 Chardonnay-Riesling White (Virginia),White Blend,US,83,22.0,
103937,Genoa 2014 Tell-Tale Super-Tuscan-Style White (Columbia Valley (WA)),White Blend,US,86,19.0,Sean P. Sullivan
104006,Telavi 2009 Marani Tsinandali White (Kakheti),White Blend,Georgia,86,10.0,Anna Lee C. Iijima
104121,Fontana Candida 2010  Frascati Superiore,White Blend,Italy,85,10.0,
104127,Domaine Costa Lazaridi 2010 Oenodea White (Drama),White Blend,Greece,84,17.0,Susan Kostrzewa
104133,Kumbaya 2010 White (California),White Blend,US,84,9.0,
104230,I Veroni 2007  Vin Santo del Chianti Rufina,White Blend,Italy,90,37.0,Kerin O’Keefe
104316,Blanchard & Lurton 2014 Gran Vin White (Vista Flores),White Blend,Argentina,87,30.0,Michael Schachner
104393,Amalaya 2016 Esperanza Por Un Milagro White (Salta),White Blend,Argentina,87,12.0,Michael Schachner
104462,B Cellars 2013 Blend 23 White (Napa Valley),White Blend,US,93,39.0,Virginie Boone
104543,Attems 2008 Cicinis White (Collio),White Blend,Italy,91,40.0,
104550,Lis Neris 2007 Lis White (Venezia Giulia),White Blend,Italy,91,37.0,
104597,Trivento 2013 Amado Sur Chardonnay-Pinot Grigio-Viognier White (Mendoza),White Blend,Argentina,85,15.0,Michael Schachner
104610,The Williamsburg Winery 2012 A Midsummer Night's White (Virginia),White Blend,US,85,14.0,
104644,Mas de la Dame 2012 La Stèle White (Les Baux de Provence),White Blend,France,86,24.0,Roger Voss
104732,Pardas 2010 Rupestris White (Penedès),White Blend,Spain,85,19.0,Michael Schachner
104734,Paladin 2011 Pralis White (Delle Venezie),White Blend,Italy,85,12.0,
104911,Peter Zemmer 2007 Cortinie Bianco White (Vigneti delle Dolomiti),White Blend,Italy,87,25.0,
104930,Cantina Cincinnato 2010 Castore White (Lazio),White Blend,Italy,87,88.0,
104942,Producteurs Plaimont 2011 Colombelle L'Original Blanc White (Côtes de Gascogne),White Blend,France,86,9.0,Roger Voss
105078,Marani 2014 Kondoli Single Vineyard Mtsvane-Kisi White (Kakheti),White Blend,Georgia,89,14.0,Mike DeSimone
105100,Brian Carter Cellars 2014 Oriana White (Yakima Valley),White Blend,US,89,24.0,Sean P. Sullivan
105232,Skouras 2013 Zoe White (Peloponnese),White Blend,Greece,90,12.0,Susan Kostrzewa
105234,I Giusti e Zanza 2014 Memorino White (Toscana),White Blend,Italy,90,32.0,Kerin O’Keefe
105287,Mastroberardino 2007 White (Lacryma Christi del Vesuvio),White Blend,Italy,85,19.0,
105436,Colacino 2009 Quarto White (Calabria),White Blend,Italy,84,,
105455,Umberto Cesari 2009 Moma White (Rubicone),White Blend,Italy,84,17.0,
105587,Edetària 2013 Via Edetana White (Terra Alta),White Blend,Spain,88,20.0,Michael Schachner
105631,Ixsir 2013 Altitudes White (Lebanon),White Blend,Lebanon,89,25.0,Mike DeSimone
105668,Anakena 2011 Ona Special Reserve Riesling-Chardonnay-Viognier White (Leyda Valley),White Blend,Chile,83,18.0,Michael Schachner
105681,La Clarine Farm 2012 Nr. 2 White (Sierra Foothills),White Blend,US,83,20.0,Virginie Boone
105805,Case Bianche 2015 Barone Beneventano del Bosco White (Sicilia),White Blend,Italy,84,,Kerin O’Keefe
105826,Peter Zemmer 2007 Cortinie Bianco White (Vigneti delle Dolomiti),White Blend,Italy,87,25.0,
105882,Terraprima 2010 Massís del Garraf White (Penedès),White Blend,Spain,86,15.0,Michael Schachner
105979,Valle dell'Acate 2010 Bidis White (Sicilia),White Blend,Italy,88,,
105981,Georges Vigouroux 2011 Château Baron White (Gaillac),White Blend,France,88,14.0,Roger Voss
106084,Recanati 2011 Yasmin White (Shomron),White Blend,Israel,85,11.0,Lauren Buzzeo
106124,Domaine Petroni 2015 White (Corse),White Blend,France,87,20.0,Roger Voss
106135,Uvaggio 2013 Zelo Bianco White (Napa-Carneros),White Blend,US,90,20.0,Virginie Boone
106205,Waterbrook 2013 Mélange White Varietal Blend White (Columbia Valley (WA)),White Blend,US,86,12.0,Sean P. Sullivan
106237,Piandibugnano 2008 Cuccallegro White (Montecucco),White Blend,Italy,85,,
106242,Bocelli 2007 Le Franette White (Toscana),White Blend,Italy,85,20.0,
106301,Librandi 2009 Critone White (Val di Neto),White Blend,Italy,87,,
106443,Dougos 2006 Roditis - Assyrtiko White (Thessalikos),White Blend,Greece,86,18.0,Susan Kostrzewa
106453,Bertani 2002  Soave Classico Superiore,White Blend,Italy,86,14.0,Roger Voss
106454,Masi 2002 Classico  (Soave),White Blend,Italy,86,15.0,Roger Voss
106471,Imagery 2000 Artist Collection White Burgundy White (California),White Blend,US,86,25.0,
106481,Tarara 2008 Charval White Table Wine White (Virginia),White Blend,US,85,20.0,Anna Lee C. Iijima
106502,Principi di Spadafora 2011 Don Pietro White (Sicilia),White Blend,Italy,87,17.0,
106510,Baglio del Cristo di Campobello 2011 C'D'C' White (Sicilia),White Blend,Italy,87,17.0,
106531,Fattoria Lavacchio 2010 Pachàr White (Toscana),White Blend,Italy,88,30.0,
106578,Lionel Osmin & Cie 2009 Villa Beaurivage White (Vin de France),White Blend,France,85,9.0,Roger Voss
106627,Spann Vineyards 2010 Betsy's Backacher White (California),White Blend,US,87,17.0,
106629,Telavi 2010 Marani Rkatsiteli-Chardonnay White (Kakheti),White Blend,Georgia,87,9.0,Anna Lee C. Iijima
106689,Skinner 2015 Smithereens White (El Dorado),White Blend,US,90,20.0,Jim Gordon
106737,Edi Keber 2014 White (Collio),White Blend,Italy,90,32.0,Kerin O’Keefe
106765,Castello di Borghese NV Chardonette White (North Fork of Long Island),White Blend,US,83,7.0,Joe Czerwinski
106790,Terras Gauda 2014 La Mar White (Rías Baixas),White Blend,Spain,88,40.0,Michael Schachner
106807,Sheldon 2009 La Naris White (Sonoma Coast),White Blend,US,85,28.0,
106906,I Campi 2015 Campo Vulcano  (Soave Classico),White Blend,Italy,88,20.0,Kerin O’Keefe
106923,Marco Felluga 2014 Molamatta White (Collio),White Blend,Italy,87,25.0,Kerin O’Keefe
106963,Acronym 2011 Great White (California),White Blend,US,82,20.0,
107013,Château de Jurque 2009 Tendresse  (Jurançon),White Blend,France,89,,Roger Voss
107080,Pieropan 2013  Soave Classico,White Blend,Italy,91,17.0,Kerin O’Keefe
107137,Marchesi de' Frescobaldi 2015 Gorgona White (Costa Toscana),White Blend,Italy,89,146.0,Kerin O’Keefe
107216,Remelluri 2013 Blanco White (Rioja),White Blend,Spain,89,80.0,Michael Schachner
107348,Castello di Buttrio 2011 Torre Butria Riserva White (Friuli Colli Orientali),White Blend,Italy,88,,Kerin O’Keefe
107403,Marega 2003 Holbar Bianco White (Friuli),White Blend,Italy,90,,
107441,Nardello 2013 Vigna Turbian  (Soave Classico),White Blend,Italy,88,16.0,Kerin O’Keefe
107534,Leonard Kreusch 2016 Weinkellerei Kabinett White (Rheinhessen),White Blend,Germany,86,13.0,Anna Lee C. Iijima
107564,The Williamsburg Winery 2015 Petite Fleur White (Virginia),White Blend,US,88,28.0,Carrie Dykes
107658,Domaine Rieflé-Landmann 2014 L'Aplomb White (Alsace),White Blend,France,90,20.0,Anne Krebiehl MW
107665,Baglio del Cristo di Campobello 2015 Adenzia White (Sicilia),White Blend,Italy,90,,Kerin O’Keefe
107669,Biondi 2014 Chianta Bianco  (Etna),White Blend,Italy,90,45.0,Kerin O’Keefe
107800,Hafner 2006 Cuvée Eiswein White (Burgenland),White Blend,Austria,90,20.0,Roger Voss
107950,Paso a Paso 2012 Made with Organic Grapes White (La Mancha),White Blend,Spain,86,10.0,Michael Schachner
107971,Oveja Negra 2011 Reserva Sauvignon Blanc-Carmenère White (Maule Valley),White Blend,Chile,88,12.0,Michael Schachner
108025,Raphael 2012 Chardeaux White (North Fork of Long Island),White Blend,US,85,16.0,Anna Lee C. Iijima
108055,Domaine du Moulin 2010 Blanc Sec Vieilles Vignes White (Gaillac),White Blend,France,88,15.0,Roger Voss
108058,Georges Vigouroux 2011 Château Baron White (Gaillac),White Blend,France,88,14.0,Roger Voss
108060,Valle dell'Acate 2010 Bidis White (Sicilia),White Blend,Italy,88,,
108110,McGregor 2011 Rkatsiteli-Sereksiya White (Finger Lakes),White Blend,US,86,25.0,Anna Lee C. Iijima
108117,Haute Cabrière 2010 Chardonnay-Pinot Noir White (Franschhoek),White Blend,South Africa,86,15.0,Lauren Buzzeo
108153,Edetària 2013 Via Edetana White (Terra Alta),White Blend,Spain,88,20.0,Michael Schachner
108402,Bostavan 2015 Dor Traminer-Chardonnay White (Moldova),White Blend,Moldova,87,10.0,Jeff Jenssen
108437,Barboursville Vineyards 2007 Malvaxia Passito White (Virginia),White Blend,US,89,35.0,
108517,"Channing Daughters 2010 Sylvanus White (The Hamptons, Long Island)",White Blend,US,90,24.0,Anna Lee C. Iijima
108545,Estate Constantin Gofas 2010 Mythic River Sauvignon-Roditis White (Corinth),White Blend,Greece,89,15.0,Susan Kostrzewa
108572,Copper Belt 2014 Rancher's White (Oregon),White Blend,US,83,15.0,Paul Gregutt
108584,François Lurton 2014 Hacienda Araucano Clos de Lolol White (Lolol Valley),White Blend,Chile,83,20.0,Michael Schachner
108678,Recanati 2013 Special Reserve White (Galilee),White Blend,Israel,92,53.0,Mike DeSimone
108903,3 Horse Ranch Vineyards 2012 Vivacious Reserve Viognier-Roussane White,White Blend,US,84,17.0,Sean P. Sullivan
109081,Masi 2009 Masianco White (Delle Venezie),White Blend,Italy,87,16.0,
109204,Jermann 2015 Vinnae White (Venezia Giulia),White Blend,Italy,90,34.0,Kerin O’Keefe
109238,Ànima Negra 2013 Quíbia Falanis White (Vi de la Terra Mallorca),White Blend,Spain,86,16.0,Michael Schachner
109260,Hedonismo 2012 Blanco White (Vino de la Tierra de Castilla),White Blend,Spain,86,10.0,Michael Schachner
109268,Herdade do Esporão 2014 Esporão Private Selection White White (Alentejano),White Blend,Portugal,91,28.0,Roger Voss
109291,Radikon 2012 Slatnik White (Venezia Giulia),White Blend,Italy,91,43.0,Kerin O’Keefe
109324,Estampa 2014 Fina Reserva Ensamblaje Sauvignon Blanc-Chardonnay-Viognier White (Colchagua Valley),White Blend,Chile,81,19.0,Michael Schachner
109348,Beringer 1999 Alluvium Blanc White (Knights Valley),White Blend,US,85,16.0,
109553,Gravner 2005 Anfora Breg White (Venezia Giulia),White Blend,Italy,93,120.0,
109613,Feudo di Santa Tresa 2013 Rina Ianca White (Terre Siciliane),White Blend,Italy,87,15.0,Kerin O’Keefe
109617,Firriato 2013 Cavanera Ripa di Scorciavacca Bianco  (Etna),White Blend,Italy,87,33.0,Kerin O’Keefe
109693,Ulacia 2013 White (Getariako Txakolina),White Blend,Spain,85,20.0,Michael Schachner
109726,Kontos 2013 Gossamer White (Columbia Valley (WA)),White Blend,US,88,26.0,Paul Gregutt
109766,Mullineux 2014 Old Vines White (Swartland),White Blend,South Africa,92,28.0,Lauren Buzzeo
109828,François Lurton 2015 Hacienda Araucano Clos de Lolol White (Lolol Valley),White Blend,Chile,82,20.0,Michael Schachner
109857,Maurigi 2009 Bacca Bianca Tenuta di Budonetto White (Sicilia),White Blend,Italy,86,15.0,
109861,Albet I Noya 2010 Petit Albet Made with Organic Grapes Chardonnay-Xarel-lo White (Penedès),White Blend,Spain,86,13.0,Michael Schachner
109865,Brugnano 2010 Kue White (Sicilia),White Blend,Italy,86,20.0,
109873,Duca di Salaparuta 2010 Calanìca Grillo-Viognier White (Sicilia),White Blend,Italy,86,13.0,
110190,Cent'Anni 2014 Buoni Anni Bianco White (Santa Ynez Valley),White Blend,US,91,32.0,Matt Kettmann
110301,Barberani 2010 Castagnolo  (Orvieto Classico Superiore),White Blend,Italy,87,18.0,
110338,Avondale 2013 Cyclus White (Paarl),White Blend,South Africa,90,15.0,Lauren Buzzeo
110391,Naia 2015 Las Brisas White (Rueda),White Blend,Spain,89,14.0,Michael Schachner
110470,Monte Volpe 2012 Nube Bianco White (Potter Valley),White Blend,US,88,18.0,Virginie Boone
110558,Clément Klur 2011 Gentil de Katz White (Alsace),White Blend,France,87,19.0,Roger Voss
110578,Bigi 2010 Vipra Bianca White (Umbria),White Blend,Italy,86,14.0,
110583,Lionel Osmin & Cie 2011 Villa Grand Cap White (Vin de France),White Blend,France,86,10.0,Roger Voss
110587,Tre Monti 2010 Thea White (Rubicone),White Blend,Italy,86,21.0,
110591,Roccafiore 2010 Bianco Fiordaliso White (Umbria),White Blend,Italy,86,12.0,
110837,Tenuta delle Terre Nere 2013 Bianco  (Etna),White Blend,Italy,92,20.0,Kerin O’Keefe
110866,Murrieta's Well 2011 The Whip White Wine White (Livermore Valley),White Blend,US,87,19.0,Virginie Boone
110923,Château Viella 2015  Pacherenc du Vic Bilh,White Blend,France,90,17.0,Roger Voss
110948,Jack Tone NV White (California),White Blend,US,83,20.0,
110978,Dilao 2015 White (Kakheti),White Blend,Georgia,84,14.0,Mike DeSimone
110989,Adalia 2015 Singan  (Soave),White Blend,Italy,84,20.0,Kerin O’Keefe
111050,Fattoria Le Pupille 2010 Poggio Argentato White (Toscana),White Blend,Italy,87,20.0,
111185,Montecillo 2002 White (Rioja),White Blend,Spain,84,8.0,Michael Schachner
111392,Lungarotti 2006 Torre di Giano White (Torgiano),White Blend,Italy,86,14.0,
111397,Elkhorn Peak NV Dessert Wine White (California),White Blend,US,86,20.0,
111411,Tsantali 2008 Kanenas Maronia Vineyards White (Ismarikos),White Blend,Greece,87,23.0,Susan Kostrzewa
111520,Westerly 2012 Fletcher's White (Happy Canyon of Santa Barbara),White Blend,US,85,40.0,
111552,Tenuta di Pietra Porzia 2011 Saula Carta Bianca  (Frascati Superiore),White Blend,Italy,86,,
111553,Tenuta di Pietra Porzia 2011 Saula Carta Nera  (Frascati Superiore),White Blend,Italy,86,,
111554,Trappolini 2010  Orvieto,White Blend,Italy,86,14.0,
111575,Ronco dei Tassi 2015 Fosarin White (Collio),White Blend,Italy,90,21.0,Kerin O’Keefe
111586,Zuani 2015 White (Collio),White Blend,Italy,90,24.0,Kerin O’Keefe
111601,A.A. Badenhorst Family Wines 2009 White (Coastal Region),White Blend,South Africa,90,42.0,Lauren Buzzeo
111632,Tollena 2013 Signorina Vittoria Riserva  (Vernaccia di San Gimignano),White Blend,Italy,87,,Kerin O’Keefe
111721,Murrieta's Well 2012 The Whip White (Livermore Valley),White Blend,US,88,21.0,Virginie Boone
111723,Oak Knoll NV Toasted Cow White Vintners Blend White (Willamette Valley),White Blend,US,88,10.0,Paul Gregutt
111806,Feudi di San Gregorio 2009 White (Lacryma Christi del Vesuvio),White Blend,Italy,86,17.0,
111817,Estate Biblia Chora 2009 Ovilos White (Pangeon),White Blend,Greece,86,38.0,Susan Kostrzewa
111886,Graci 2010 Quota 600  (Etna),White Blend,Italy,90,39.0,
111901,Fenestra 2013 Semonnay White (Livermore Valley),White Blend,US,88,19.0,Jim Gordon
111919,Donna Olimpia 1898 2011 White (Bolgheri),White Blend,Italy,88,15.0,Kerin O’Keefe
111990,Haut Marin 2010 Cuvée Marine White (Côtes de Gascogne),White Blend,France,88,,Roger Voss
111998,Château Jolys 2009  Jurançon,White Blend,France,88,16.0,Roger Voss
111999,Château Jolys 2010  Jurançon Sec,White Blend,France,88,16.0,Roger Voss
112003,Domaine Rotier 2009 Renaissance Sec White (Gaillac),White Blend,France,88,,Roger Voss
112057,Tinhof 2016 Blanc White (Burgenland),White Blend,Austria,89,19.0,Anne Krebiehl MW
112112,Sea Monster 2013 Octopussy White (Central Coast),White Blend,US,86,20.0,Matt Kettmann
112133,Pazo Ribeiro 2008 White (Ribeiro),White Blend,Spain,87,10.0,Michael Schachner
112173,Martinshof 2015 Gemischter Satz White (Niederösterreich),White Blend,Austria,88,,Anne Krebiehl MW
112198,Domaine de Ménard 2014 Prestige White (Côtes de Gascogne),White Blend,France,88,16.0,Roger Voss
112200,Domaine Rotier 2015 Les Gravels White (Gaillac),White Blend,France,88,16.0,Roger Voss
112287,One Woman 2011 Tribute White (North Fork of Long Island),White Blend,US,85,26.0,Anna Lee C. Iijima
112309,Duca di Salaparuta 2015 Colomba Palatino White (Terre Siciliane),White Blend,Italy,86,,Kerin O’Keefe
112322,Principe di Corleone 2015 Pollara White (Terre Siciliane),White Blend,Italy,86,13.0,Kerin O’Keefe
112372,Kenwood 2011 Vintage White White (Sonoma County),White Blend,US,81,9.0,
112392,Elkhorn Peak NV Dessert Wine White (California),White Blend,US,88,20.0,
112421,Domaine Gioulis 2013 Sofos The Wise One Moschofilero-Chardonnay White (Peloponnese),White Blend,Greece,88,12.0,Susan Kostrzewa
112467,Viento 2009 Allegre Vineyard Verona White Blend White (Columbia Gorge (OR)),White Blend,US,89,14.0,Paul Gregutt
112516,Dveri-Pax 2014 Yanez White (Štajerska),White Blend,Slovenia,89,18.0,Jeff Jenssen
112833,Genoa 2014 Springline White (Columbia Valley (WA)),White Blend,US,86,19.0,Sean P. Sullivan
112890,Mount Pleasant Winery 2010 Estates Villagio White (America),White Blend,US,86,20.0,
112914,Producteurs Plaimont 2010 Les Vignes Retrouvées  (Saint-Mont),White Blend,France,87,16.0,Roger Voss
112924,Barberani 2011 Vi No SO2  (Orvieto Classico Superiore),White Blend,Italy,83,25.0,
112954,Gård 2016 Freyja Lawrence Vineyards White (Columbia Valley (WA)),White Blend,US,87,14.0,Sean P. Sullivan
112982,Domaine des Terrisses 2015 Grande Tradition White (Gaillac),White Blend,France,86,15.0,Roger Voss
113012,Glenora 2013 Signature White (Finger Lakes),White Blend,US,86,18.0,Anna Lee C. Iijima
113048,Fernández Gómez 2015 Selección Familia White (Rioja),White Blend,Spain,90,17.0,Michael Schachner
113054,Vinum 2014 White Elephant White (California),White Blend,US,90,18.0,Jim Gordon
113086,Locations NV CA 4 White (California),White Blend,US,92,20.0,Jim Gordon
113121,Celler Cooperatiu de Gandesa 2014 Somdinou White (Terra Alta),White Blend,Spain,88,16.0,Michael Schachner
113152,Bigi 2015 Amabile  (Orvieto Classico),White Blend,Italy,87,13.0,Kerin O’Keefe
113208,Vilerma 2015 White (Ribeiro),White Blend,Spain,89,18.0,Michael Schachner
113248,Kontos 2011 Gossamer White (Columbia Valley (WA)),White Blend,US,91,22.0,Paul Gregutt
113294,Domaine de Joÿ 2015 L'Eclat White (Côtes de Gascogne),White Blend,France,85,10.0,Roger Voss
113296,Domaine de Pellehaut 2015 Harmonie de Gascogne White (Côtes de Gascogne),White Blend,France,85,11.0,Roger Voss
113358,Domaines Paul Mas 2009 Domaine Lugel White (Vin de Pays d'Oc),White Blend,France,85,10.0,Lauren Buzzeo
113383,Rare NV 4 Grape Blend White (California),White Blend,US,82,10.0,
113479,Jacopo Biondi-Santi 2011 Braccale White (Toscana),White Blend,Italy,86,19.0,
113715,Steven Kent 2016 Lola Ghielmetti Vineyard White (Livermore Valley),White Blend,US,91,24.0,Jim Gordon
113784,Wieninger 2015 White (Wiener Gemischter Satz),White Blend,Austria,90,20.0,Anne Krebiehl MW
113786,Zahel 2015 White (Wiener Gemischter Satz),White Blend,Austria,90,19.0,Anne Krebiehl MW
113914,Viña Salamanca 2008 Malvasia-Verdejo White (Vino de la Tierra de Castilla y León),White Blend,Spain,81,12.0,Michael Schachner
113917,Vino Valpredo 2008 Bianca Mia White (Sonoma County),White Blend,US,81,16.0,
114032,Domaine Seilly 2008 Vin de Pistolet d'Obernai White (Alsace),White Blend,France,91,24.0,Roger Voss
114082,Laudet 2014 Le Moulin en Gascogne White (Côtes de Gascogne),White Blend,France,85,11.0,Roger Voss
114093,Anselmi 2002 San Vincenzo White (Delle Venezie),White Blend,Italy,89,11.0,Roger Voss
114099,Le Due Terre 2000 Sacrisassi Bianco White (Colli Orientali del Friuli),White Blend,Italy,88,42.0,Joe Czerwinski
114114,J. Hofstatter 2002 Barthenau Vigna San Michele White (Alto Adige),White Blend,Italy,88,16.0,Roger Voss
114115,Vie di Romans 2001 Flors di Uis White (Friuli Isonzo),White Blend,Italy,88,27.0,Roger Voss
114125,Leonard Kreusch 2016 Weinkellerei Kabinett White (Rheinhessen),White Blend,Germany,86,13.0,Anna Lee C. Iijima
114148,Duo des Mers 2016 Sauvignon-Viognier White (Vin de France),White Blend,France,85,12.0,Roger Voss
114268,Fattoria Le Pupille 2006 SolAlto White (Maremma),White Blend,Italy,91,30.0,
114343,Cesari 2015 Cento Filari  (Lugana),White Blend,Italy,89,25.0,Kerin O’Keefe
114404,Anselmi 2005 Capitel Croce White (Veneto),White Blend,Italy,88,22.0,
114419,Wenzel 2005 Am Fusse des Berges Ruster Ausbruch White (Burgenland),White Blend,Austria,88,57.0,Roger Voss
114431,Markus Wine Co 2016 Nimmo White (Lodi),White Blend,US,91,24.0,Jim Gordon
114528,Sterling 2013 Winemaker's Select White (Napa Valley),White Blend,US,82,45.0,Virginie Boone
114553,Sadie Family 2012 Skerpioen White (Swartland),White Blend,South Africa,92,53.0,Lauren Buzzeo
114660,Tenuta di Angoris 2014 Giulio Locatelli Riserva White (Collio),White Blend,Italy,87,14.0,Kerin O’Keefe
114715,Höpler 2014 Pannonica White (Burgenland),White Blend,Austria,88,11.0,Anne Krebiehl MW
