,wine,variety,country,points,price,taster,twitter handle
105582,Citille di Sopra 2010  Brunello di Montalcino,Sangiovese,Italy,88,65.0,Kerin O’Keefe,@kerinokeefe
105600,Máté 2010  Brunello di Montalcino,Sangiovese,Italy,88,65.0,Kerin O’Keefe,@kerinokeefe
105690,Banfi 2011 Poggio alle Mura Riserva  (Brunello di Montalcino),Sangiovese,Italy,93,150.0,Kerin O’Keefe,@kerinokeefe
105700,Capanne Ricci 2012  Brunello di Montalcino,Sangiovese,Italy,92,65.0,Kerin O’Keefe,@kerinokeefe
105702,Castello Romitorio 2012 Filo di Seta  (Brunello di Montalcino),Sangiovese,Italy,92,,Kerin O’Keefe,@kerinokeefe
105858,Fontodi 2004 Riserva Vigna del Sorbo  (Chianti Classico),Sangiovese,Italy,93,,,
105871,Carpineto 2004 Riserva  (Chianti Classico),Sangiovese,Italy,92,27.0,,
105878,Caparsa 2004 Riserva Doccio a Matteo  (Chianti Classico),Sangiovese,Italy,92,,,
106047,PoderNuovo a Palazzone 2011 Sotirio Sangiovese (Toscana),Sangiovese,Italy,87,34.0,Kerin O’Keefe,@kerinokeefe
106059,Argiano 2012 Suolo Sangiovese (Toscana),Sangiovese,Italy,87,165.0,Kerin O’Keefe,@kerinokeefe
106112,Le Macioche 2013  Rosso di Montalcino,Sangiovese,Italy,87,33.0,Kerin O’Keefe,@kerinokeefe
106127,Fattoria La Vialla 2014 L'Abbandonato  (Montecucco),Sangiovese,Italy,87,25.0,Kerin O’Keefe,@kerinokeefe
106128,Fossacolle 2014  Rosso di Montalcino,Sangiovese,Italy,87,31.0,Kerin O’Keefe,@kerinokeefe
106163,Castello di Bossi 2013  Chianti Classico,Sangiovese,Italy,86,20.0,Kerin O’Keefe,@kerinokeefe
106181,Vasco Sassetti 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,86,,Kerin O’Keefe,@kerinokeefe
106367,Valiano 2006 Riserva  (Chianti Classico),Sangiovese,Italy,90,25.0,,
106374,Altesino 2007 Palazzo Altesi Sangiovese (Toscana),Sangiovese,Italy,90,40.0,,
106382,Agricola Querciabella 2008 Querciabella  (Chianti Classico),Sangiovese,Italy,89,30.0,,
106390,La Poderina 2008 Poggio Abate Riserva  (Brunello di Montalcino),Sangiovese,Italy,91,78.0,Kerin O’Keefe,@kerinokeefe
106396,Altesino 2009 Montosoli  (Brunello di Montalcino),Sangiovese,Italy,91,125.0,Kerin O’Keefe,@kerinokeefe
106545,Cordella 2009  Brunello di Montalcino,Sangiovese,Italy,86,48.0,Kerin O’Keefe,@kerinokeefe
106554,Bonacchi 2009 Molino della Suga  (Brunello di Montalcino),Sangiovese,Italy,85,39.0,Kerin O’Keefe,@kerinokeefe
106739,Cennatoio 1995 O'Leandro Riserva  (Chianti Classico),Sangiovese,Italy,84,43.0,,
106741,Nando 1998  Chianti Classico,Sangiovese,Italy,83,11.0,,
106744,Tiziano 1999  Chianti,Sangiovese,Italy,83,7.0,,
106745,Piccini 1997 Riserva  (Chianti Classico),Sangiovese,Italy,83,13.0,,
106752,Giacomo Mori 1998 Castelrotto  (Chianti),Sangiovese,Italy,83,26.0,,
106755,Vigna Piccola 1996  Chianti Classico,Sangiovese,Italy,83,18.0,,
106756,Valiano 1995 Riserva  (Chianti Classico),Sangiovese,Italy,83,22.0,,
106757,Coli 1998  Chianti Classico,Sangiovese,Italy,83,10.0,,
106758,Castellare 1996 Riserva  (Chianti Classico),Sangiovese,Italy,83,26.0,,
106764,Castellani 1997 Riserva  (Chianti),Sangiovese,Italy,83,12.0,,
106768,Badia di Morrona 1998 I Sodi del Paretaio  (Chianti),Sangiovese,Italy,83,11.0,,
106895,Fuligni 2012 Ginestreto  (Rosso di Montalcino),Sangiovese,Italy,92,42.0,Kerin O’Keefe,@kerinokeefe
106899,Uccelliera 2012  Rosso di Montalcino,Sangiovese,Italy,92,27.0,Kerin O’Keefe,@kerinokeefe
106904,Le Chiuse 2012  Rosso di Montalcino,Sangiovese,Italy,92,30.0,Kerin O’Keefe,@kerinokeefe
106905,Le Potazzine 2012  Rosso di Montalcino,Sangiovese,Italy,92,29.0,Kerin O’Keefe,@kerinokeefe
106926,Mt. Konocti Winery 2013 Reserve Sangiovese (Lake County),Sangiovese,US,87,36.0,Jim Gordon,@gordone_cellars
107110,Poggio Stenti 2013 Tribulo  (Montecucco),Sangiovese,Italy,89,30.0,Kerin O’Keefe,@kerinokeefe
107176,Grati 1995 Grato Grati Vecchia Annata Sangiovese (Rosso di Toscana),Sangiovese,Italy,88,61.0,,
107199,Casa Smith 2015 Cinghiale Wahluke Slope & Rosebud Vineyards Sangiovese (Wahluke Slope),Sangiovese,US,89,,Sean P. Sullivan,@wawinereport
107233,Acorn 2010 Alegria Vineyards Sangiovese (Russian River Valley),Sangiovese,US,86,30.0,,
107263,Martin Lane Winery 2010 Sanguinetti Vineyard Sangiovese (Lodi),Sangiovese,US,84,25.0,Jim Gordon,@gordone_cellars
107529,Trentadue 2016 Estate Rosato di Sangiovese (Alexander Valley),Sangiovese,US,86,20.0,Virginie Boone,@vboone
107574,Novelty Hill 2007 Stillwater Creek Vineyard Sangiovese (Columbia Valley (WA)),Sangiovese,US,88,25.0,Paul Gregutt,@paulgwine 
107693,Podere Paganico 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,91,64.0,Kerin O’Keefe,@kerinokeefe
107932,Colombaio 2009  Brunello di Montalcino,Sangiovese,Italy,86,,Kerin O’Keefe,@kerinokeefe
107933,Cupano 2008 Riserva  (Brunello di Montalcino),Sangiovese,Italy,86,,Kerin O’Keefe,@kerinokeefe
107939,Piccini 2008 Villa al Cortile Riserva  (Brunello di Montalcino),Sangiovese,Italy,86,60.0,Kerin O’Keefe,@kerinokeefe
107941,Scopone 2009  Brunello di Montalcino,Sangiovese,Italy,86,70.0,Kerin O’Keefe,@kerinokeefe
107954,Caparzo 2008 Vigna La Casa  (Brunello di Montalcino),Sangiovese,Italy,86,70.0,Kerin O’Keefe,@kerinokeefe
107955,Casa Raia 2009  Brunello di Montalcino,Sangiovese,Italy,86,120.0,Kerin O’Keefe,@kerinokeefe
108088,La Pieve 2011  Brunello di Montalcino,Sangiovese,Italy,86,50.0,Kerin O’Keefe,@kerinokeefe
108104,Bellaria 2011  Brunello di Montalcino,Sangiovese,Italy,86,,Kerin O’Keefe,@kerinokeefe
108106,Cairdean Estate 2011 Sangiovese (Napa Valley),Sangiovese,US,86,56.0,Virginie Boone,@vboone
108148,Citille di Sopra 2010  Brunello di Montalcino,Sangiovese,Italy,88,65.0,Kerin O’Keefe,@kerinokeefe
108163,La Torre 2010  Brunello di Montalcino,Sangiovese,Italy,88,,Kerin O’Keefe,@kerinokeefe
108226,Gianni Brunelli 2014  Rosso di Montalcino,Sangiovese,Italy,90,30.0,Kerin O’Keefe,@kerinokeefe
108230,Donna Olga 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,92,72.0,Kerin O’Keefe,@kerinokeefe
108232,Fattoria dei Barbi 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,92,90.0,Kerin O’Keefe,@kerinokeefe
108233,Fattoria La Lecciaia 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,92,52.0,Kerin O’Keefe,@kerinokeefe
108241,Isole e Olena 2011 Cepparello Sangiovese (Toscana),Sangiovese,Italy,92,80.0,Kerin O’Keefe,@kerinokeefe
108245,Marchesato degli Aleramici 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,92,70.0,Kerin O’Keefe,@kerinokeefe
108252,Tenute Silvio Nardi 2011  Brunello di Montalcino,Sangiovese,Italy,92,69.0,Kerin O’Keefe,@kerinokeefe
108253,Terralsole 2011  Brunello di Montalcino,Sangiovese,Italy,92,79.0,Kerin O’Keefe,@kerinokeefe
108304,Ormanni 2011 Borro del Diavolo Riserva  (Chianti Classico),Sangiovese,Italy,87,29.0,Kerin O’Keefe,@kerinokeefe
108460,Il Marroneto 2009 Madonna delle Grazie  (Brunello di Montalcino),Sangiovese,Italy,94,96.0,Kerin O’Keefe,@kerinokeefe
108484,Biondi Santi 2007 Riserva  (Brunello di Montalcino),Sangiovese,Italy,94,800.0,Kerin O’Keefe,@kerinokeefe
108497,Rocca di Montemassi 2005 Le Focaie  (Maremma),Sangiovese,Italy,88,13.0,,
108499,Tenuta Oliveto 2005 Il Leccio Sangiovese (Toscana),Sangiovese,Italy,88,12.0,,
108577,Casale dello Sparviero 2012 Ada Andrighetti Gran Selezione  (Chianti Classico),Sangiovese,Italy,83,33.0,Kerin O’Keefe,@kerinokeefe
108672,Casa al Vento 2013 Aria  (Chianti Classico),Sangiovese,Italy,92,30.0,Kerin O’Keefe,@kerinokeefe
108698,Il Molino di Grace 2011 Il Margone Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,45.0,Kerin O’Keefe,@kerinokeefe
108737,Dievole 2007 Novecento Riserva  (Chianti Classico),Sangiovese,Italy,89,,,
108757,Bibi Graetz 2009 Grilli del Testamatta Sangiovese (Toscana),Sangiovese,Italy,88,35.0,,
108758,Canonica a Cerreto 2007 Riserva  (Chianti Classico),Sangiovese,Italy,88,,,
108917,Snake River 2010 Arena Valley Vineyard Sangiovese,Sangiovese,US,84,18.0,Sean P. Sullivan,@wawinereport
109025,Poliziano 1998  Vino Nobile di Montepulciano,Sangiovese,Italy,87,29.0,,
109030,Biondi Santi 2000 Sassoalloro Sangiovese (Toscana),Sangiovese,Italy,87,30.0,Michael Schachner,@wineschach
109033,Castello Banfi 1999 Cum Laude Sangiovese (Sant'Antimo),Sangiovese,Italy,87,35.0,Michael Schachner,@wineschach
109093,Castelli del Grevepesa 2009 Clemente VII Riserva  (Chianti Classico),Sangiovese,Italy,88,34.0,Kerin O’Keefe,@kerinokeefe
109304,Lornano 2010  Chianti Classico,Sangiovese,Italy,86,24.0,Kerin O’Keefe,@kerinokeefe
109307,Candialle 2010  Chianti Classico,Sangiovese,Italy,86,32.0,Kerin O’Keefe,@kerinokeefe
109350,Firefall 2000 Lone Meadow Vineyard Rosato di Sangiovese Sangiovese (Fair Play),Sangiovese,US,85,10.0,,
109369,Lucente 1999 Sangiovese (Toscana),Sangiovese,Italy,85,28.0,,
109516,La Folia Winery 2012 Sangiovese (Sierra Foothills),Sangiovese,US,88,32.0,Jim Gordon,@gordone_cellars
109707,Villa Le Prata 2012 Tirso  (Rosso di Montalcino),Sangiovese,Italy,88,27.0,Kerin O’Keefe,@kerinokeefe
109714,Canalicchio di Sopra 2012  Rosso di Montalcino,Sangiovese,Italy,88,29.0,Kerin O’Keefe,@kerinokeefe
109720,Col di Lamo 2011  Rosso di Montalcino,Sangiovese,Italy,88,,Kerin O’Keefe,@kerinokeefe
109815,Hugh Hamilton 2009 The Mongrel Sangiovese Blend Sangiovese (McLaren Vale),Sangiovese,Australia,87,18.0,Joe Czerwinski,@JoeCz
109826,Cougar 2014 Estate Cask Reserve Sangiovese (Temecula Valley),Sangiovese,US,82,41.0,Matt Kettmann,@mattkettmann
110038,Caparzo 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,93,93.0,Kerin O’Keefe,@kerinokeefe
110040,Cloak & Dagger 2012 Illuminatus Hidden Valley Vineyard Reserve Sangiovese (Paso Robles),Sangiovese,US,93,39.0,Matt Kettmann,@mattkettmann
110041,Donatella Cinelli Colombini 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,93,133.0,Kerin O’Keefe,@kerinokeefe
110048,Caprili 2011  Brunello di Montalcino,Sangiovese,Italy,92,48.0,Kerin O’Keefe,@kerinokeefe
110051,Il Bosco di Grazia 2011  Brunello di Montalcino,Sangiovese,Italy,92,,Kerin O’Keefe,@kerinokeefe
110052,Il Paradiso di Manfredi 2009  Brunello di Montalcino,Sangiovese,Italy,92,95.0,Kerin O’Keefe,@kerinokeefe
110112,Castello di Querceto 2003 La Corte Sangiovese (Colli della Toscana Centrale),Sangiovese,Italy,89,46.0,,
110129,Terrabianca 2004 Piano del Cipresso Sangiovese (Toscana),Sangiovese,Italy,89,44.0,,
110291,Banfi 2010  Chianti Classico,Sangiovese,Italy,87,13.0,,
110310,Villa I Cipressi 2012 Zebras  (Brunello di Montalcino),Sangiovese,Italy,91,90.0,Kerin O’Keefe,@kerinokeefe
110340,Campogiovanni 2011 Quercione Riserva  (Brunello di Montalcino),Sangiovese,Italy,90,115.0,Kerin O’Keefe,@kerinokeefe
110344,Cerbaia 2012  Brunello di Montalcino,Sangiovese,Italy,90,59.0,Kerin O’Keefe,@kerinokeefe
110354,San Polo 2012  Brunello di Montalcino,Sangiovese,Italy,90,70.0,Kerin O’Keefe,@kerinokeefe
110437,Fattoria di Lamole 2010 Le Stinche Riserva  (Chianti Classico),Sangiovese,Italy,88,50.0,Kerin O’Keefe,@kerinokeefe
110600,Farnese 2011 Sangiovese (Terre di Chieti),Sangiovese,Italy,86,11.0,,
110620,Folonari 2011 Torcalvano  (Vino Nobile di Montepulciano),Sangiovese,Italy,90,27.0,Kerin O’Keefe,@kerinokeefe
110625,Bindella 2011 I Quadri  (Vino Nobile di Montepulciano),Sangiovese,Italy,90,39.0,Kerin O’Keefe,@kerinokeefe
110629,Castello d'Albola 2011 Il Solatio Gran Selezione  (Chianti Classico),Sangiovese,Italy,90,89.0,Kerin O’Keefe,@kerinokeefe
110776,Castellani 2011 Tomaiolo Riserva  (Chianti Classico),Sangiovese,Italy,85,15.0,Kerin O’Keefe,@kerinokeefe
110783,Travignoli 2015  Chianti Rufina,Sangiovese,Italy,85,14.0,Kerin O’Keefe,@kerinokeefe
111074,Castello d'Albola 2009 Il Solatio Sangiovese (Toscana),Sangiovese,Italy,87,,,
111102,Fattoria Lavacchio 2008 Ludiè  (Chianti Rufina),Sangiovese,Italy,88,80.0,Kerin O’Keefe,@kerinokeefe
111109,Castello del Trebbio 2010 Lastricato Riserva  (Chianti Rufina),Sangiovese,Italy,88,25.0,Kerin O’Keefe,@kerinokeefe
111292,Carillon 2014  Rosso di Montalcino,Sangiovese,Italy,86,29.0,Kerin O’Keefe,@kerinokeefe
111413,Koehler 2007 Oak Savanna Vineyard Sangiovese (Santa Ynez Valley),Sangiovese,US,87,35.0,,
111458,Castelvecchi 2010 Lodolaio Riserva  (Chianti Classico),Sangiovese,Italy,88,55.0,Kerin O’Keefe,@kerinokeefe
111477,Colognole 2009 Riserva  (Chianti Rufina),Sangiovese,Italy,88,35.0,Kerin O’Keefe,@kerinokeefe
111595,Le Vigne 2014 Di Domenico Sangiovese (Paso Robles),Sangiovese,US,90,37.0,Matt Kettmann,@mattkettmann
111607,Cantalici L'Antica Fornace di Ridolfo 2007 Messer Ridolfo Riserva  (Chianti Classico),Sangiovese,Italy,90,32.0,,
111644,Morini 2015 Morale Sangiovese (Romagna),Sangiovese,Italy,87,13.0,Kerin O’Keefe,@kerinokeefe
111645,Noelia Ricci 2015 Il Sangiovese Sangiovese (Romagna),Sangiovese,Italy,87,21.0,Kerin O’Keefe,@kerinokeefe
111649,Tenuta La Viola 2013 P. Honorii Bertinoro Riserva Sangiovese (Romagna),Sangiovese,Italy,87,25.0,Kerin O’Keefe,@kerinokeefe
111651,Trerè 2015 Lona Bona Sangiovese (Romagna),Sangiovese,Italy,87,15.0,Kerin O’Keefe,@kerinokeefe
111663,Castelli del Grevepesa 2010 Panzano Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,50.0,Kerin O’Keefe,@kerinokeefe
111664,Castello di Cacchiano 2009 Millenio Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,45.0,Kerin O’Keefe,@kerinokeefe
111665,Castello La Leccia 2010 Bruciagna Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,40.0,Kerin O’Keefe,@kerinokeefe
111674,Felsina 2009 Colonia Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,115.0,Kerin O’Keefe,@kerinokeefe
111851,Rocca delle Macìe 2007 Riserva di Fizzano  (Chianti Classico),Sangiovese,Italy,91,25.0,,
111898,Fattoria La Lecciaia 2010  Brunello di Montalcino,Sangiovese,Italy,88,40.0,Kerin O’Keefe,@kerinokeefe
111899,Fattoria La Lecciaia 2010 Vigna Manapetra  (Brunello di Montalcino),Sangiovese,Italy,88,48.0,Kerin O’Keefe,@kerinokeefe
111910,Pinino 2010  Brunello di Montalcino,Sangiovese,Italy,88,45.0,Kerin O’Keefe,@kerinokeefe
111911,Podere La Vigna 2010  Brunello di Montalcino,Sangiovese,Italy,88,50.0,Kerin O’Keefe,@kerinokeefe
111912,Podere San Cristoforo 2013 Amaranto  (Maremma Toscana),Sangiovese,Italy,88,20.0,Kerin O’Keefe,@kerinokeefe
111918,Tenute Silvio Nardi 2010 Poggio Doria  (Brunello di Montalcino),Sangiovese,Italy,88,,Kerin O’Keefe,@kerinokeefe
111921,Val di Suga 2010  Brunello di Montalcino,Sangiovese,Italy,88,60.0,Kerin O’Keefe,@kerinokeefe
111925,Val di Suga 2009 Vigna del Lago Riserva  (Brunello di Montalcino),Sangiovese,Italy,88,100.0,Kerin O’Keefe,@kerinokeefe
112519,Il Molino di Grace 2008 Il Margone Riserva  (Chianti Classico),Sangiovese,Italy,88,,Kerin O’Keefe,@kerinokeefe
112520,Lornano 2011 Riserva  (Chianti Classico),Sangiovese,Italy,88,36.0,Kerin O’Keefe,@kerinokeefe
112527,Belpoggio 2011  Brunello di Montalcino,Sangiovese,Italy,88,50.0,Kerin O’Keefe,@kerinokeefe
112539,Kirkland Signature 2010  Brunello di Montalcino,Sangiovese,Italy,88,25.0,Kerin O’Keefe,@kerinokeefe
112541,La Poderina 2011  Brunello di Montalcino,Sangiovese,Italy,88,65.0,Kerin O’Keefe,@kerinokeefe
112547,Val di Toro 2012 Reviresco  (Morellino di Scansano),Sangiovese,Italy,88,16.0,Kerin O’Keefe,@kerinokeefe
112554,Trambusti 2012  Rosso di Montalcino,Sangiovese,Italy,88,15.0,Kerin O’Keefe,@kerinokeefe
112619,Swanson 2006 Salon Wine Selection Sangiovese (Oakville),Sangiovese,US,85,75.0,,
112777,Michele Satta 2001 Cavaliere Sangiovese (Toscana),Sangiovese,Italy,87,70.0,,
112778,Falchini 2004 Paretaio Sangiovese (Toscana),Sangiovese,Italy,87,,,
112780,Fattoria dei Barbi 2005 Brusco dei Barbi Sangiovese (Toscana),Sangiovese,Italy,87,12.0,,
112913,Pedroncelli 2008 Alto Vineyards Sangiovese (Dry Creek Valley),Sangiovese,US,87,15.0,,
112973,San Leonino 2013 Al Limite  (Chianti Classico),Sangiovese,Italy,86,24.0,Kerin O’Keefe,@kerinokeefe
112989,Lornano 2012  Chianti Classico,Sangiovese,Italy,86,24.0,Kerin O’Keefe,@kerinokeefe
113013,Noceto 2011 Sangiovese (Amador County),Sangiovese,US,86,18.0,Jim Gordon,@gordone_cellars
113147,Trerè 2015 Lona Bona Sangiovese (Romagna),Sangiovese,Italy,87,15.0,Kerin O’Keefe,@kerinokeefe
113164,Morini 2015 Morale Sangiovese (Romagna),Sangiovese,Italy,87,13.0,Kerin O’Keefe,@kerinokeefe
113165,Noelia Ricci 2015 Il Sangiovese Sangiovese (Romagna),Sangiovese,Italy,87,21.0,Kerin O’Keefe,@kerinokeefe
113199,Tre Nova 2006 Seccopassa 'Appassimento' Sangiovese (Columbia Valley (WA)),Sangiovese,US,88,45.0,Paul Gregutt,@paulgwine 
113226,Enio Ottaviani 2013 Sole Rosso Sangiovese (Romagna),Sangiovese,Italy,89,17.0,Kerin O’Keefe,@kerinokeefe
113227,Fattoria Zerbina 2013 Pietramora Marzeno Riserva Sangiovese (Romagna),Sangiovese,Italy,89,50.0,Kerin O’Keefe,@kerinokeefe
113728,Badia a Coltibuono 2014 RS  (Chianti Classico),Sangiovese,Italy,88,15.0,Kerin O’Keefe,@kerinokeefe
113745,Tassi 2011  Brunello di Montalcino,Sangiovese,Italy,88,,Kerin O’Keefe,@kerinokeefe
113746,Tenuta Vitanza 2011  Brunello di Montalcino,Sangiovese,Italy,88,50.0,Kerin O’Keefe,@kerinokeefe
113751,Il Molino di Grace 2013  Chianti Classico,Sangiovese,Italy,88,21.0,Kerin O’Keefe,@kerinokeefe
113753,Istine 2013  Chianti Classico,Sangiovese,Italy,88,40.0,Kerin O’Keefe,@kerinokeefe
114384,Le Potazzine 2014  Rosso di Montalcino,Sangiovese,Italy,90,33.0,Kerin O’Keefe,@kerinokeefe
114463,Tre Nova 2008 Bonatello Riserva Sangiovese (Columbia Valley (WA)),Sangiovese,US,90,35.0,Paul Gregutt,@paulgwine 
114472,Castellare di Castellina 2009 Il Poggiale Riserva  (Chianti Classico),Sangiovese,Italy,89,35.0,,
114476,Terre di Talamo 2009 Tempo Riserva  (Morellino di Scansano),Sangiovese,Italy,89,,,
114480,Michele Satta 2007 Cavaliere Sangiovese (Toscana),Sangiovese,Italy,89,60.0,,
114619,Locati Cellars 2008 Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,25.0,Paul Gregutt,@paulgwine 
114699,Renieri 2012  Chianti Classico,Sangiovese,Italy,88,20.0,Kerin O’Keefe,@kerinokeefe
114705,Tenuta di Trecciano 2012 Terra Rossa Riserva  (Chianti Colli Senesi),Sangiovese,Italy,88,20.0,Kerin O’Keefe,@kerinokeefe
114717,Il Molino di Grace 2009 Riserva  (Chianti Classico),Sangiovese,Italy,88,34.0,Kerin O’Keefe,@kerinokeefe
114751,Poggio Nicchiaia 2014 Filetto  (Chianti),Sangiovese,Italy,85,10.0,Kerin O’Keefe,@kerinokeefe
114778,Castellani 2011 Tomaiolo Riserva  (Chianti Classico),Sangiovese,Italy,85,15.0,Kerin O’Keefe,@kerinokeefe
114805,Castello di Poppiano 2006 Riserva Conte Ferdinando Guicciardini  (Chianti Colli Fiorentini),Sangiovese,Italy,89,23.0,,
114809,Tenuta di Vignole 2004 Riserva Vìgnole  (Chianti Classico),Sangiovese,Italy,89,,,
114813,Burchino 2007 Genius Loci Sangiovese (Toscana),Sangiovese,Italy,89,23.0,,
114817,Poggio Nardone 2008 Il Crognolo Sangiovese (Toscana),Sangiovese,Italy,88,,,
114819,Tre Monti 2009 Sono 500ml  (Sangiovese di Romagna),Sangiovese,Italy,88,,,
114820,Villa Vignamaggio 2007 Gherardino  (Chianti Classico),Sangiovese,Italy,88,22.0,,
114821,I Veroni 2007 Riserva  (Chianti Rufina),Sangiovese,Italy,88,,,
114825,Poggio Bonelli 2005 Riserva  (Chianti Classico),Sangiovese,Italy,88,,,
114826,Poggio Stenti 2008 Tribolo  (Montecucco),Sangiovese,Italy,88,28.0,,
114827,Querciavalle 2007  Chianti Classico,Sangiovese,Italy,88,25.0,,
114829,Rocca delle Macìe 2008 Rubizzo Sangiovese (Toscana),Sangiovese,Italy,88,13.0,,
114944,Marchesi Antinori 2008 Badia a Passignano Riserva  (Chianti Classico),Sangiovese,Italy,90,53.0,,
114991,Poggio Antico 2011  Brunello di Montalcino,Sangiovese,Italy,94,68.0,Kerin O’Keefe,@kerinokeefe
114992,Tenute Silvio Nardi 2010 Vigneto Poggio Doria Riserva  (Brunello di Montalcino),Sangiovese,Italy,94,105.0,Kerin O’Keefe,@kerinokeefe
115005,Banfi 2010 Poggio alle Mura Riserva  (Brunello di Montalcino),Sangiovese,Italy,93,130.0,Kerin O’Keefe,@kerinokeefe
115008,Ciacci Piccolomini d'Aragona 2011  Brunello di Montalcino,Sangiovese,Italy,93,60.0,Kerin O’Keefe,@kerinokeefe
115046,IL Gioiello 2006 Estate Sangiovese (Amador County),Sangiovese,US,87,28.0,,
115055,Sausal 2007 Estate Grown Sangiovese (Alexander Valley),Sangiovese,US,87,20.0,,
115201,Franci 2011 Riserva  (Brunello di Montalcino),Sangiovese,Italy,91,120.0,Kerin O’Keefe,@kerinokeefe
115210,Tenuta La Fuga 2011 Le Due Sorelle Riserva  (Brunello di Montalcino),Sangiovese,Italy,91,86.0,Kerin O’Keefe,@kerinokeefe
115265,Fairbank Sutton Grange 2015 Sangiovese (Bendigo),Sangiovese,Australia,90,22.0,,
115281,Roberto Mascelloni 2013 01 Sangiovese (Orcia),Sangiovese,Italy,90,25.0,Kerin O’Keefe,@kerinokeefe
115339,Cafaggio 2012  Chianti Classico,Sangiovese,Italy,92,23.0,Kerin O’Keefe,@kerinokeefe
115352,Fontodi 2012 Vigna del Sorbo Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,,Kerin O’Keefe,@kerinokeefe
115360,Volpaia 2011 Il Puro Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,150.0,Kerin O’Keefe,@kerinokeefe
115413,Gagliole 2009 Rubiolo  (Chianti Classico),Sangiovese,Italy,88,23.0,,
115454,Sottomarino 2013 Sangiovese (Mendocino County),Sangiovese,US,90,29.0,Jim Gordon,@gordone_cellars
115479,Morisfarms 2006  Morellino di Scansano,Sangiovese,Italy,87,15.0,,
115485,Borgo Scopeto 2006  Chianti Classico,Sangiovese,Italy,87,,,
115538,Valdifalco 2006  Morellino di Scansano,Sangiovese,Italy,88,,,
115736,Caparzo 2011 La Caduta  (Rosso di Montalcino),Sangiovese,Italy,87,33.0,Kerin O’Keefe,@kerinokeefe
115738,La Fornace 2012  Rosso di Montalcino,Sangiovese,Italy,87,19.0,Kerin O’Keefe,@kerinokeefe
115739,La Gerla 2012  Rosso di Montalcino,Sangiovese,Italy,87,23.0,Kerin O’Keefe,@kerinokeefe
115743,Paradiso di Frassina 2012  Rosso di Montalcino,Sangiovese,Italy,87,40.0,Kerin O’Keefe,@kerinokeefe
115747,Pietranera 2012  Rosso di Montalcino,Sangiovese,Italy,87,25.0,Kerin O’Keefe,@kerinokeefe
115750,Querce Bettina 2011  Rosso di Montalcino,Sangiovese,Italy,87,30.0,Kerin O’Keefe,@kerinokeefe
115751,Renieri 2012  Rosso di Montalcino,Sangiovese,Italy,87,,Kerin O’Keefe,@kerinokeefe
115756,Talenti 2012  Rosso di Montalcino,Sangiovese,Italy,87,20.0,Kerin O’Keefe,@kerinokeefe
115760,Tre Nova 2010 Bonatello Riserva Sangiovese (Columbia Valley (WA)),Sangiovese,US,87,55.0,Paul Gregutt,@paulgwine 
115765,Fossacolle 2009 Fossobuio  (Brunello di Montalcino),Sangiovese,Italy,88,,Kerin O’Keefe,@kerinokeefe
115768,Lisini 2009  Brunello di Montalcino,Sangiovese,Italy,88,78.0,Kerin O’Keefe,@kerinokeefe
115770,Baccinetti 2009 Saporaia  (Brunello di Montalcino),Sangiovese,Italy,88,35.0,Kerin O’Keefe,@kerinokeefe
115771,Bonacchi 2009 Molino del Piano  (Brunello di Montalcino),Sangiovese,Italy,88,49.0,Kerin O’Keefe,@kerinokeefe
115837,Podere Le Ripi 2010 Lupi e Sirene Riserva  (Brunello di Montalcino),Sangiovese,Italy,91,175.0,Kerin O’Keefe,@kerinokeefe
115854,Castiglion del Bosco 2012  Brunello di Montalcino,Sangiovese,Italy,91,50.0,Kerin O’Keefe,@kerinokeefe
115869,Castelvecchi 2010 Madonnino della Pieve Gran Selezione  (Chianti Classico),Sangiovese,Italy,91,80.0,Kerin O’Keefe,@kerinokeefe
115952,Isole e Olena 2010 Gran Selezione  (Chianti Classico),Sangiovese,Italy,93,250.0,Kerin O’Keefe,@kerinokeefe
116264,Guidi 1929 2010 Riserva  (Chianti),Sangiovese,Italy,85,20.0,Kerin O’Keefe,@kerinokeefe
116374,Noceto 2009 Sangiovese (Amador County),Sangiovese,US,85,18.0,Virginie Boone,@vboone
116395,Lusso Della Terra 2011 Sangiovese (Paso Robles),Sangiovese,US,88,28.0,Matt Kettmann,@mattkettmann
116560,Sator 2012 Sileno Sangiovese (Toscana),Sangiovese,Italy,88,30.0,Kerin O’Keefe,@kerinokeefe
