,Wine,Variety,Country,Points,Price,Taster
101861,Antica 2009 Chardonnay (Napa Valley),Chardonnay,US,89,35.0,
101863,Bonterra 2009 Chardonnay (Mendocino County),Chardonnay,US,89,14.0,
101870,Winzer Krems 2009 Kellermeister Privat Kremser Kremsleiten Riesling (Niederösterreich),Riesling,Austria,89,19.0,Roger Voss
101881,Bollig-Lehnert 2012 Trittenheimer Apotheke Auslese Riesling (Mosel),Riesling,Germany,91,23.0,Anna Lee C. Iijima
101889,Domaine de Bellene 2011 Les Charmes Dessus  (Santenay),Chardonnay,France,91,60.0,Roger Voss
101890,Domaine de Bellene 2011  Savigny-lès-Beaune,Chardonnay,France,91,60.0,Roger Voss
101891,Dr. Heidemanns-Bergweiler 2012 Graacher Himmelreich Auslese Riesling (Mosel),Riesling,Germany,91,38.0,Anna Lee C. Iijima
101892,Elk Cove 2012 Estate Riesling (Willamette Valley),Riesling,US,91,19.0,Paul Gregutt
101893,Failla 2012 Estate Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,US,91,44.0,
101900,La Follette 2011 Lorenzo Vineyard Chardonnay (Russian River Valley),Chardonnay,US,91,38.0,
101913,Treveri Cellars NV Blanc de Blancs Brut Méthode Champenoise Chardonnay (Columbia Valley (WA)),Chardonnay,US,89,14.0,Sean P. Sullivan
101925,Savage Grace 2014 Red Willow Vineyard Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,89,20.0,Sean P. Sullivan
101930,Atwater 2013 North Block Seven Riesling (Seneca Lake),Riesling,US,89,16.0,Anna Lee C. Iijima
101934,Willamette Valley Vineyards 2011 Estate Chardonnay (Willamette Valley),Chardonnay,US,88,30.0,Paul Gregutt
101941,Peter Jakob Kühn 2012 Stock & Stein Trocken Riesling (Rheingau),Riesling,Germany,88,17.0,Anna Lee C. Iijima
101949,Cantina Terlano 2011 Nova Domus Riserva White (Alto Adige),White Blend,Italy,88,60.0,Kerin O’Keefe
101955,Fiegl 2013 Leopold White (Collio),White Blend,Italy,87,24.0,Kerin O’Keefe
101958,Gigante 2013 Chardonnay (Friuli Colli Orientali),Chardonnay,Italy,87,19.0,Kerin O’Keefe
101960,Weinreich 2013 Trocken Riesling (Rheinhessen),Riesling,Germany,87,18.0,Anna Lee C. Iijima
101962,Von Der Leyen 2014 Riesling (Nahe),Riesling,Germany,87,11.0,Anna Lee C. Iijima
101968,Plaisance Ranch 2014 Barrel Fermented Chardonnay (Applegate Valley),Chardonnay,US,87,25.0,Paul Gregutt
101970,Previous 2013 Chardonnay (Sonoma County),Chardonnay,US,87,22.0,Virginie Boone
101975,Hans Lang 2013 Gutswein Trocken Riesling (Rheingau),Riesling,Germany,87,12.0,Anna Lee C. Iijima
101978,Kandarian 2012 Croft Vineyards Sauvignon Blanc (Willamette Valley),Sauvignon Blanc,US,87,30.0,Paul Gregutt
101980,Lawer 2014 Cannon Block Estate Grown Chardonnay (Knights Valley),Chardonnay,US,87,26.0,Virginie Boone
101981,Roche 2013 Barrel Select American Oak Reserve Chardonnay (Carneros),Chardonnay,US,87,34.0,Virginie Boone
101992,DFJ Vinhos 2008 Grand'Arte Chardonnay Chardonnay (Estremadura),Chardonnay,Portugal,85,13.0,Roger Voss
102009,Mi Sueño 2008 Chardonnay (Los Carneros),Chardonnay,US,86,38.0,
102013,Skouras 2009 Almyra Chardonnay (Peloponnese),Chardonnay,Greece,86,15.0,Susan Kostrzewa
102017,Ventisquero 2009 Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,86,10.0,Michael Schachner
102018,KWV 2010 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,86,11.0,Lauren Buzzeo
102021,Ara 2009 Resolute Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,26.0,Joe Czerwinski
102026,De Sante 2008 Old Vine Chardonnay (Napa Valley),Chardonnay,US,86,35.0,
102027,Domaine de Pajot 2009 Les Quatre Cépages White (Vin de Pays des Côtes de Gascogne),White Blend,France,86,,Roger Voss
102028,Domaines Barons de Rothschild (Lafite) 2010 Los Vascos Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,14.0,Michael Schachner
102036,Valentin Bianchi 2012 Elsa Bianchi Chardonnay (Mendoza),Chardonnay,Argentina,84,10.0,Michael Schachner
102038,Vinicola Fraternidad 2011 Nuva White (Valle de Guadalupe),White Blend,Mexico,84,28.0,Michael Schachner
102046,Tenute Mater Domini 2011 Marangi Sauvignon Blanc (Salento),Sauvignon Blanc,Italy,84,15.0,
102047,Unión de Productores del Valle (UPVG) 2012 Estacion el Porvenir Sauvignon Blanc (Valle de Guadalupe),Sauvignon Blanc,Mexico,84,13.0,Michael Schachner
102050,Vinum 2011 White Elephant White (California),White Blend,US,84,18.0,
102054,Arrowood 2010 Reserve Speciale Chardonnay (Sonoma County),Chardonnay,US,84,45.0,
102060,Casarena 2012 505 Chardonnay (Mendoza),Chardonnay,Argentina,84,13.0,Michael Schachner
102062,Cave de Lugny 2012 Florières  (Mâcon-Villages),Chardonnay,France,84,10.0,Roger Voss
102065,De Martino 2015 Legado Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,20.0,Michael Schachner
102078,Grey's Peak 2015 Waipara Sauvignon Blanc (Waipara),Sauvignon Blanc,New Zealand,87,25.0,Joe Czerwinski
102080,Treleaven 2014 Semi-Dry Riesling (Finger Lakes),Riesling,US,87,15.0,Anna Lee C. Iijima
102099,Louis Latour 1998 Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,France,89,48.0,Paul Gregutt
102112,Domaine Denis Gaudry 1999 Pouilly Fume  (Pouilly-Fumé),White Blend,France,89,20.0,
102114,Stonehaven 1999 Chardonnay (Limestone Coast),Chardonnay,Australia,89,17.0,
102116,Louis Latour 1998  Chassagne-Montrachet,Chardonnay,France,88,40.0,Paul Gregutt
102120,Louis Latour 1998 Château de Blagny Premier Cru  (Meursault),Chardonnay,France,88,45.0,Paul Gregutt
102125,Frankland Estate 2014 Rocky Gully Riesling (Frankland River),Riesling,Australia,91,25.0,Joe Czerwinski
102131,Balthasar Ress 2014 Feinherb Riesling (Rheingau),Riesling,Germany,90,17.0,Anna Lee C. Iijima
102140,Chanson Père et Fils 2013 Bastion Premier Cru  (Beaune),Chardonnay,France,90,59.0,Roger Voss
102149,Lava Cap 2015 Estate Bottled Sauvignon Blanc (El Dorado),Sauvignon Blanc,US,90,18.0,Jim Gordon
102158,Armstrong Family 2015 Dineen Vineyard Riesling (Yakima Valley),Riesling,US,84,18.0,Sean P. Sullivan
102162,Snoqualmie 2015 ECO Chardonnay (Columbia Valley (WA)),Chardonnay,US,84,13.0,Sean P. Sullivan
102164,Viña Chocalan 2016 Reserva Chardonnay (Maipo Valley),Chardonnay,Chile,84,12.0,Michael Schachner
102168,Stickybeak 2015 Chardonnay (Russian River Valley),Chardonnay,US,84,17.0,Virginie Boone
102169,Wakefield 2016 Promised Land Unwooded Chardonnay (South Australia),Chardonnay,Australia,84,13.0,Joe Czerwinski
102172,Lafage 2015 Chardonnay (Vin de France),Chardonnay,France,84,16.0,Roger Voss
102176,Yellow Tail NV Sauvignon Blanc (Australia-New Zealand),Sauvignon Blanc,Australia,83,8.0,Joe Czerwinski
102180,Famiglia Meschini 2015 Unoaked Chardonnay (Casablanca Valley),Chardonnay,Chile,83,14.0,Michael Schachner
102183,Porta 2000 Chardonnay (Cachapoal Valley),Chardonnay,Chile,86,9.0,Michael Schachner
102188,Foxes Island 1999 Chardonnay (Marlborough),Chardonnay,New Zealand,86,21.0,Joe Czerwinski
102189,Caroline Bay 2000 Chardonnay (Hawke's Bay),Chardonnay,New Zealand,86,16.0,Joe Czerwinski
102193,Stonehaven 2001 Chardonnay (South Eastern Australia),Chardonnay,Australia,86,8.0,Joe Czerwinski
102195,Errazuriz 2000 La Escultura Estate - Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,86,10.0,Michael Schachner
102196,Nga Waka 2000 Chardonnay (Martinborough),Chardonnay,New Zealand,86,30.0,Joe Czerwinski
102198,Arthur's Creek 1999 Chardonnay (Yarra Valley),Chardonnay,Australia,85,25.0,Joe Czerwinski
102202,Salena Estate 2001 Chardonnay (Riverland),Chardonnay,Australia,85,11.0,Joe Czerwinski
102203,Plantagenet 1999 Mount Barker Chardonnay (Western Australia),Chardonnay,Australia,85,21.0,Joe Czerwinski
102204,Willow Creek 2001 Unoaked Chardonnay (Mornington Peninsula),Chardonnay,Australia,85,18.0,Joe Czerwinski
102207,Alfredo Roca 2015 Dedicación Personal Sauvignon Blanc,Sauvignon Blanc,Argentina,85,19.0,Michael Schachner
102212,Two Vines 2014 Chardonnay (Columbia Valley (WA)),Chardonnay,US,85,6.0,Sean P. Sullivan
102218,North by Northwest 2015 Chardonnay (Columbia Valley (WA)),Chardonnay,US,85,15.0,Sean P. Sullivan
102220,Root:1 2015 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,85,12.0,Michael Schachner
102225,Paul Buisse 2015 Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,13.0,Roger Voss
102227,Domaine Trouillet 2015 Coeur de Pouilly  (Pouilly-Fuissé),Chardonnay,France,85,40.0,Roger Voss
102231,Fournier Père et Fils 2015 Sauvignon Blanc (Val de Loire),Sauvignon Blanc,France,85,15.0,Roger Voss
102244,Sante Arcangeli 2015 Duet Chardonnay (Santa Cruz Mountains),Chardonnay,US,93,32.0,Matt Kettmann
102259,Diatom 2016 Hillard Bruce Chardonnay (Sta. Rita Hills),Chardonnay,US,93,36.0,Matt Kettmann
102267,Keuka Spring 2014 Riesling (Finger Lakes),Riesling,US,90,17.0,Anna Lee C. Iijima
102268,L'Ecole No. 41 2014 Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,25.0,Sean P. Sullivan
102271,Rodney Strong 2013 Reserve Chardonnay (Russian River Valley),Chardonnay,US,90,35.0,Virginie Boone
102274,Spring Mountain Vineyard 2013 Estate Bottled Chardonnay (Napa Valley),Chardonnay,US,90,50.0,Virginie Boone
102279,V. Sattui 2014 Dry Riesling (California),Riesling,US,90,23.0,Jim Gordon
102280,V. Sattui 2014 Off-Dry Riesling (Napa Valley),Riesling,US,90,24.0,Virginie Boone
102292,Duckhorn 2013 Chardonnay (Napa Valley),Chardonnay,US,90,35.0,Virginie Boone
102298,Columbia Crest 2013 Grand Estates Chardonnay (Columbia Valley (WA)),Chardonnay,US,88,12.0,Sean P. Sullivan
102299,Domaine LeSeurre 2013 Barrel Select Riesling (Finger Lakes),Riesling,US,88,27.0,Anna Lee C. Iijima
102314,Kennedy Shah 2012 Reserve DuBrul Vineyard Riesling (Yakima Valley),Riesling,US,88,25.0,Sean P. Sullivan
102322,Murphy-Goode 2013 Single Deck Chardonnay (Russian River Valley),Chardonnay,US,88,30.0,Virginie Boone
102330,Buttonwood 2014 Zingy Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,88,20.0,Matt Kettmann
102335,Seven Hills 2013 Late Harvest Riesling (Columbia Valley (WA)),Riesling,US,88,28.0,Sean P. Sullivan
102336,Seven Hills 2013 Old Vines Riesling (Columbia Valley (WA)),Riesling,US,88,17.0,Sean P. Sullivan
102341,Thirsty Owl Wine Company 2014 Riesling (Finger Lakes),Riesling,US,88,15.0,Anna Lee C. Iijima
102342,Three Rivers 2013 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,18.0,Sean P. Sullivan
102343,Three Rivers 2014 Riesling (Columbia Valley (WA)),Riesling,US,88,15.0,Sean P. Sullivan
102346,Mercer 2014 Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,88,13.0,Sean P. Sullivan
102350,Nicolas Gaudry 2014  Pouilly-Fumé,Sauvignon Blanc,France,88,28.0,Roger Voss
102351,Pacific Rim 2013 Selenium Vineyard Ice Wine Riesling (Yakima Valley),Riesling,US,88,55.0,Sean P. Sullivan
102354,Altavins 2015 Almodí Petit White (Terra Alta),White Blend,Spain,87,12.0,Michael Schachner
102370,Emina 2015 Sauvignon Blanc (Rueda),Sauvignon Blanc,Spain,87,18.0,Michael Schachner
102378,The Lane 2014 Beginning Single Vineyard Chardonnay (Adelaide Hills),Chardonnay,Australia,87,25.0,Joe Czerwinski
102388,Cru 2012 Appellation Series Chardonnay (Santa Lucia Highlands),Chardonnay,US,86,28.0,
102391,Echeverria 2013 Classic Collection Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,86,10.0,Michael Schachner
102402,LangeTwins 2012 Estate Grown Chardonnay (Clarksburg),Chardonnay,US,86,15.0,Virginie Boone
102403,Loacker 2012 Tasnim Sauvignon Blanc (Vigneti delle Dolomiti),Sauvignon Blanc,Italy,86,19.0,Kerin O’Keefe
102410,Willamette Valley Vineyards 2011 Bernau Block Chardonnay (Willamette Valley),Chardonnay,US,86,45.0,Paul Gregutt
102423,Tement 2013 Berghausener Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,92,23.0,Anne Krebiehl MW
102427,Giant Steps 2011 Tarraford Vineyard Chardonnay (Yarra Valley),Chardonnay,Australia,92,42.0,Joe Czerwinski
102432,Vignobles Berthier 2013 Terre de Silex Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,France,92,30.0,Roger Voss
102441,Parducci 2015 Small Lot Blend Chardonnay (Mendocino County),Chardonnay,US,86,13.0,Jim Gordon
102447,Swedish Hill 2015 Humphreys Vineyard Riesling (Finger Lakes),Riesling,US,86,22.0,Anna Lee C. Iijima
102448,The Naked Grape NV Chardonnay (California),Chardonnay,US,86,18.0,Jim Gordon
102450,Three Brothers 2015 3 Degrees of Riesling Sweet Riesling (Finger Lakes),Riesling,US,86,16.0,Anna Lee C. Iijima
102452,Vergelegen 2015 Schaapenberg Vineyard Reserve Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,86,35.0,Lauren Buzzeo
102455,Ideology 2014 Blondie Gone Wild Red Hen Vineyard Chardonnay (Oak Knoll District),Chardonnay,US,86,32.0,Virginie Boone
102456,Millbrook 2015 Castle Hill Vineyard Riesling (Hudson River Region),Riesling,US,86,25.0,Anna Lee C. Iijima
102459,Bouchard Finlayson 2014 Sauvignon Blanc (Walker Bay),Sauvignon Blanc,South Africa,86,20.0,Lauren Buzzeo
102460,Broken Earth 2014 Chardonnay (Paso Robles),Chardonnay,US,86,18.0,Matt Kettmann
102463,Domaine de Lamothe 2015 White (Côtes de Gascogne),White Blend,France,86,10.0,Roger Voss
102472,François Lurton 2015 Hacienda Araucano Reserva Sauvignon Blanc (Lolol Valley),Sauvignon Blanc,Chile,82,14.0,Michael Schachner
102478,Aguirre 2014 Kunza Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,81,9.0,Michael Schachner
102480,Aguirre 2014 Gaucho Andino Chardonnay (Maule Valley),Chardonnay,Chile,80,7.0,Michael Schachner
102484,S.A. Prüm 2006 Wehlener Sonnenuhr Trockenbeerenauslese Erste Lage Riesling (Mosel),Riesling,Germany,97,440.0,Anna Lee C. Iijima
102486,Thörle 2011 Saulheimer Hölle Trockenbeerenauslese Riesling (Rheinhessen),Riesling,Germany,96,150.0,Anna Lee C. Iijima
102487,S.A. Prüm 2006 Wehlener Sonnenuhr Beerenauslese Erste Lage Riesling (Mosel),Riesling,Germany,96,200.0,Anna Lee C. Iijima
102489,The Eyrie Vineyards 2014 Estate Chardonnay (Dundee Hills),Chardonnay,US,96,27.0,Paul Gregutt
102493,S.A. Prüm 2011 Wehlener Sonnenuhr Old Vines GG Erste Lage Dry Riesling (Mosel),Riesling,Germany,95,50.0,Anna Lee C. Iijima
102495,The Eyrie Vineyards 2013 Original Vines Reserve Chardonnay (Dundee Hills),Chardonnay,US,95,60.0,Paul Gregutt
102501,Sheldrake Point 2013 Riesling (Finger Lakes),Riesling,US,89,16.0,Anna Lee C. Iijima
102512,Bellangelo 2013 Chardonnay (Seneca Lake),Chardonnay,US,89,18.0,Anna Lee C. Iijima
102516,Sparrow Hawk 2013 Reserve Chardonnay (Napa Valley),Chardonnay,US,89,25.0,Virginie Boone
102542,Baglio del Cristo di Campobello 2011 Adènzia White (Sicilia),White Blend,Italy,88,23.0,
102543,Black Stallion 2011 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,26.0,
102544,Westrey 2010 Reserve Chardonnay (Willamette Valley),Chardonnay,US,88,32.0,Paul Gregutt
102550,Clos du Val 2011 Lone Cypress Ranch Chardonnay (Carneros),Chardonnay,US,88,40.0,
102556,Antonio Caggiano 2007 FiaGre White (Campania),White Blend,Italy,86,30.0,
102567,Hugh Hamilton 2007 Jim Jim Unoaked Chardonnay (McLaren Vale),Chardonnay,Australia,86,13.0,Joe Czerwinski
102574,Tasca d'Almerita 2007 Regaleali White (Sicilia),White Blend,Italy,86,12.0,
102581,Ancient Peaks 2012 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,82,14.0,
102583,Bread & Butter 2011 Chardonnay (California),Chardonnay,US,82,18.0,
102593,San Antonio 2011 Heritage Blanc Vintage White (Central Coast),White Blend,US,82,18.0,
102599,Pulenta Estate 2011 VIII Chardonnay (Mendoza),Chardonnay,Argentina,81,16.0,Michael Schachner
102605,San Juan Vineyards 2012 Chardonnay (Yakima Valley),Chardonnay,US,81,14.0,Paul Gregutt
102609,Viña Bisquertt 2013 Petirrojo Reserva Chardonnay (Colchagua Valley),Chardonnay,Chile,82,10.0,Michael Schachner
102612,Llai Llai 2013 Sauvignon Blanc (Bío Bío Valley),Sauvignon Blanc,Chile,82,10.0,Michael Schachner
102613,Cousiño-Macul 2012 Chardonnay (Central Valley),Chardonnay,Chile,82,11.0,Michael Schachner
102618,Wunsch & Mann 2011 Riesling (Alsace),Riesling,France,82,20.0,Roger Voss
102619,San Pedro 2013 Gato Negro Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,81,7.0,Michael Schachner
102623,Chilensis 2012 Reserva Chardonnay (Maule Valley),Chardonnay,Chile,81,10.0,Michael Schachner
102624,Vistamar 2012 Sepia Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,81,12.0,Michael Schachner
102630,Uvaggio 2014 Zelo Bianco White (Carneros-Napa Valley),White Blend,US,90,24.0,Virginie Boone
102632,Silverado 2013 Estate Grown Chardonnay (Carneros),Chardonnay,US,90,28.0,Virginie Boone
102635,Fable Mountain 2012 Jackal Bird White (Western Cape),White Blend,South Africa,90,36.0,Lauren Buzzeo
102637,Domaine François Schmitt 2014 Pfingstberg Grand Cru Paradis Riesling (Alsace),Riesling,France,90,42.0,Anne Krebiehl MW
102639,Dr. Hermann 2014 H Riesling (Mosel),Riesling,Germany,90,20.0,Anna Lee C. Iijima
102641,August Truth 2013 Sangiacomo Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,90,32.0,Virginie Boone
102643,Max Ferd. Richter 2014 Brauneberger Juffer Kabinett Riesling (Mosel),Riesling,Germany,90,20.0,Anna Lee C. Iijima
102645,Newton 2013 Unfiltered Chardonnay (Napa Valley),Chardonnay,US,90,60.0,Virginie Boone
102649,Livio Felluga 2012 Abbazia di Rosazzo  (Rosazzo),White Blend,Italy,90,50.0,Kerin O’Keefe
102651,Tolosa 2013 1772 Chardonnay (Edna Valley),Chardonnay,US,90,48.0,Matt Kettmann
102652,Hooker 2014 Breakaway Chardonnay (Knights Valley),Chardonnay,US,90,24.0,Virginie Boone
102658,Snoqualmie 2014 Winemaker's Select Riesling (Columbia Valley (WA)),Riesling,US,84,8.0,Sean P. Sullivan
102661,Sagelands 2014 Chardonnay (Columbia Valley (WA)),Chardonnay,US,84,10.0,Sean P. Sullivan
102665,TerraNoble 2013 Gran Reserva White (Casablanca Valley),White Blend,Chile,84,18.0,Michael Schachner
102666,Fulkerson 2014 Juicy Sweet Riesling (Finger Lakes),Riesling,US,84,13.0,Anna Lee C. Iijima
102675,Estampa 2014 Estate White (Colchagua Valley),White Blend,Chile,83,15.0,Michael Schachner
102677,Chilcas 2013 Reserva Chardonnay (Colchagua Valley),Chardonnay,Chile,83,12.0,Michael Schachner
102682,Tricky Rabbit 2015 Reserva Estate Bottled Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,83,12.0,Michael Schachner
102683,One Hope 2013 Sauvignon Blanc (California),Sauvignon Blanc,US,83,19.0,Jim Gordon
102685,Chono 2015 Single Vineyard Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,83,13.0,Michael Schachner
102695,Bischöfliche Weingüter Trier 2012 Dom Dry Riesling (Mosel),Riesling,Germany,90,17.0,Anna Lee C. Iijima
102697,Château d'Arlay 2008 White (Côtes du Jura),White Blend,France,90,,Roger Voss
102698,Baron Knyphausen 2010 Erbacher Siegelsberg Grosse Lage Riesling (Rheingau),Riesling,Germany,90,85.0,Anna Lee C. Iijima
102699,Baron Knyphausen 2011 Erbacher Steinmorgen Erstes Gewächs Erstes Lage Riesling (Rheingau),Riesling,Germany,90,73.0,Anna Lee C. Iijima
102700,Domdechant Werner 2011 Hochheimer Domdechaney Erstes Gewächs Trocken Riesling (Rheingau),Riesling,Germany,90,51.0,Anna Lee C. Iijima
102705,Grgich Hills 2012 Fumé Blanc Estate Grown Dry Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,30.0,
102708,Clearview 2009 Reserve Chardonnay (Hawke's Bay),Chardonnay,New Zealand,90,54.0,Joe Czerwinski
102710,Rex Hill 2011 Chardonnay (Chehalem Mountains),Chardonnay,US,90,45.0,Paul Gregutt
102711,Rijckaert 2011 En Paradis Chardonnay (Arbois),Chardonnay,France,90,27.0,Roger Voss
102713,Schloss Johannisberger 2011 Gelblack Feinherb Riesling (Rheingau),Riesling,Germany,90,32.0,Anna Lee C. Iijima
102725,Finca El Portillo 2008 Estate Bottled Sauvignon Blanc (Uco Valley),Sauvignon Blanc,Argentina,86,12.0,Michael Schachner
102727,J. Dumangin Fils NV Premier Cru Blanc de Blancs Premium Brut Chardonnay (Champagne),Chardonnay,France,86,57.0,Roger Voss
102732,Patz & Hall 2006 Chardonnay (Napa Valley),Chardonnay,US,86,36.0,
102735,Stonegate 2010 Collection Chardonnay (California),Chardonnay,US,84,16.0,
102736,Terrazas de Los Andes 2010 Altos del Plata Chardonnay (Mendoza),Chardonnay,Argentina,84,12.0,Michael Schachner
102744,Sebastiani 2009 Chardonnay (Carneros),Chardonnay,US,83,25.0,
102753,Amadores 2010 Chardonnay (Mendoza),Chardonnay,Argentina,83,13.0,Michael Schachner
102763,Mirassou 2012 Chardonnay (Central Coast),Chardonnay,US,87,12.0,Matt Kettmann
102769,Bowers Harbor 2013 Smokey Hollow Riesling (Old Mission Peninsula),Riesling,US,86,18.0,Alexander Peartree
102771,DiamAndes 2013 Perlita Chardonnay (Uco Valley),Chardonnay,Argentina,86,11.0,Michael Schachner
102778,McIlroy 2012 Signature Edition Chardonnay (Russian River Valley),Chardonnay,US,86,36.0,Virginie Boone
102781,Dr. Heidemanns-Bergweiler 2013 Graacher Himmelreich Spätlese Riesling (Mosel),Riesling,Germany,86,30.0,Anna Lee C. Iijima
102784,Gorman 2015 Old Scratch Chardonnay (Columbia Valley (WA)),Chardonnay,US,91,20.0,Sean P. Sullivan
102785,Villa Maria 2015 Cellar Selection Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,91,18.0,Joe Czerwinski
102791,Etienne Boileau 2014 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,France,91,32.0,Roger Voss
102796,Maison Stéphane Brocard 2014 Closerie des Alisiers Trilogie de Terroirs  (Pouilly-Fuissé),Chardonnay,France,91,29.0,Roger Voss
102798,Olivier Leflaive 2014 Narvaux  (Meursault),Chardonnay,France,91,70.0,Roger Voss
102799,Olivier Leflaive 2014  Pernand-Vergelesses,Chardonnay,France,91,43.0,Roger Voss
102800,Olivier Leflaive 2014  Puligny-Montrachet,Chardonnay,France,91,80.0,Roger Voss
102801,Pascal Jolivet 2015 Les Caillottes  (Sancerre),Sauvignon Blanc,France,91,40.0,Roger Voss
102804,Roux Père et Fils 2014 Combes au Sud Premier Cru  (Saint-Aubin),Chardonnay,France,91,70.0,Roger Voss
102815,Malat 2014 Silberbichl Reserve Riesling (Kremstal),Riesling,Austria,95,36.0,Anne Krebiehl MW
102816,Malat 2014 Steinbühel Reserve Riesling (Kremstal),Riesling,Austria,95,34.0,Anne Krebiehl MW
102818,Bründlmayer 2014 Heiligenstein Alte Reben Reserve Riesling (Kamptal),Riesling,Austria,95,74.0,Anne Krebiehl MW
102824,Chateau Ste. Michelle & Dr. Loosen 2008 Single Berry Select Riesling (Columbia Gorge (WA)),Riesling,US,95,200.0,Sean P. Sullivan
102827,Josef Jamek 2014 Ried Klaus Riesling (Wachau),Riesling,Austria,95,79.0,Anne Krebiehl MW
102837,Emmerich Knoll 2014 Ried Pfaffenberg Selection Riesling (Wachau),Riesling,Austria,95,64.0,Anne Krebiehl MW
102838,F X Pichler 2014 Dürnsteiner Kellerberg Smaragd Riesling (Wachau),Riesling,Austria,95,85.0,Anne Krebiehl MW
102841,Emmerich Knoll 2014 Loibner Federspiel Riesling (Wachau),Riesling,Austria,94,29.0,Anne Krebiehl MW
102855,Sartarelli 1999  Verdicchio dei Castelli di Jesi Classico,White Blend,Italy,83,11.0,
102859,Terrale 1998 Bianco White (Sicilia),White Blend,Italy,82,5.0,
102860,Luna Di Luna NV Extra Dry White (Veneto),White Blend,Italy,82,12.0,
102873,Eufloria 2013 Aromatic Blend White (Washington),White Blend,US,89,14.0,Paul Gregutt
102879,Roblar 2012 Gold Collection Chardonnay (Sta. Rita Hills),Chardonnay,US,89,50.0,Matt Kettmann
102880,Ryan Patrick 2012 Ryan's Riesling (Columbia Valley (WA)),Riesling,US,89,10.0,Paul Gregutt
102890,Hovey 2013 Duende Chardonnay (Calaveras County),Chardonnay,US,89,20.0,Jim Gordon
102891,Jean-Luc and Paul Aegerter 2012 Réserve Personelle  (Pernand-Vergelesses),Chardonnay,France,89,57.0,Roger Voss
102893,Laetitia 2012 Estate Chardonnay (Arroyo Grande Valley),Chardonnay,US,89,18.0,Matt Kettmann
102895,Louis Latour 2011  Puligny-Montrachet,Chardonnay,France,89,80.0,Roger Voss
102901,Lucas Vineyards 2013 Dry Riesling (Finger Lakes),Riesling,US,86,14.0,Anna Lee C. Iijima
102904,Mercer 2014 Riesling (Yakima Valley),Riesling,US,86,13.0,Sean P. Sullivan
102905,Millbrook 2013 Block 2 West Chardonnay (Hudson River Region),Chardonnay,US,86,35.0,Anna Lee C. Iijima
102908,El Pistolero 2014 Cold Steel Chardonnay (Santa Lucia Highlands),Chardonnay,US,86,34.0,Matt Kettmann
102910,14 Hands 2013 Chardonnay (Washington),Chardonnay,US,86,12.0,Sean P. Sullivan
102921,Rebusity 2012 Chardonnay (California),Chardonnay,US,86,10.0,Jim Gordon
102928,Pedroncelli 2014 East Side Vineyards Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,86,14.0,Virginie Boone
102929,Hedges Family Estate 2014 C.M.S. Unoaked White Wine Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,86,15.0,Sean P. Sullivan
102932,Brooks 2014 Riesling (Willamette Valley),Riesling,US,91,20.0,Paul Gregutt
102933,Brooks 2015 Brooks Estate Vineyard Riesling (Eola-Amity Hills),Riesling,US,91,24.0,Paul Gregutt
102942,Elk Cove 2014 Goodrich Chardonnay,Chardonnay,US,91,40.0,Paul Gregutt
102949,Trisaetum 2014 Chardonnay (Willamette Valley),Chardonnay,US,91,49.0,Paul Gregutt
102959,Gruber Röschitz 2015 Trockenbeerenauslese Chardonnay (Niederösterreich),Chardonnay,Austria,91,30.0,Anne Krebiehl MW
