,wine,variety,country,points,price,taster,twitter handle
98738,Yorkville Cellars 2010 Randle Hill Vineyard Sauvignon Blanc (Yorkville Highlands),Sauvignon Blanc,US,88,18.0,Virginie Boone,@vboone
98760,Château Lamothe-Vincent 2007 Héritage  (Bordeaux Blanc),Sauvignon Blanc,France,87,14.0,Roger Voss,@vossroger
98783,Columbia Crest 2014 Reserve Sauvignon Blanc (Horse Heaven Hills),Sauvignon Blanc,US,87,24.0,Sean P. Sullivan,@wawinereport
98891,Dancing Bull 2016 Sauvignon Blanc (California),Sauvignon Blanc,US,87,12.0,Jim Gordon,@gordone_cellars
98958,Salentein 2010 Portillo Estate Bottled Sauvignon Blanc (Uco Valley),Sauvignon Blanc,Argentina,85,10.0,Michael Schachner,@wineschach
98973,Brancott 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,13.0,Joe Czerwinski,@JoeCz
98983,Matariki 2008 Sauvignon Blanc (Hawke's Bay),Sauvignon Blanc,New Zealand,88,25.0,Joe Czerwinski,@JoeCz
99070,Westerly 2013 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,92,30.0,Matt Kettmann,@mattkettmann
99165,Mission Hill 2012 Southern Cross Sauvignon Blanc (Okanagan Valley),Sauvignon Blanc,Canada,90,30.0,Paul Gregutt,@paulgwine 
99183,Wrath 2014 Ex Anima Sauvignon Blanc (Monterey),Sauvignon Blanc,US,90,19.0,Matt Kettmann,@mattkettmann
99189,Dry Creek Vineyard 2014 Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,90,18.0,Virginie Boone,@vboone
99203,Pech Merle 2016 Valhall Vineyard Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,88,21.0,Virginie Boone,@vboone
99206,Round Pond 2016 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,88,28.0,Virginie Boone,@vboone
99210,Simple Machine 2015 Sauvignon Blanc (Rogue Valley),Sauvignon Blanc,US,88,28.0,Paul Gregutt,@paulgwine 
99217,Villebois 2016  Sancerre,Sauvignon Blanc,France,88,26.0,Roger Voss,@vossroger
99272,Bon Cap 2011 The Ruins Sauvignon Blanc (Robertson),Sauvignon Blanc,South Africa,84,10.0,Lauren Buzzeo,@laurbuzz
99284,Navarro 2009 Cuvee 128 Sauvignon Blanc (Mendocino),Sauvignon Blanc,US,93,18.0,Virginie Boone,@vboone
99296,Henri Bourgeois 2009 Le M.D. de Bourgeois  (Sancerre),Sauvignon Blanc,France,93,,Roger Voss,@vossroger
99300,Guy Saget 2009 Le Domaine Saget  (Pouilly-Fumé),Sauvignon Blanc,France,92,35.0,Roger Voss,@vossroger
99408,Whitehall Lane 2008 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,16.0,,
99417,The Grade 2008 Sea-Fog Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,25.0,,
99436,Tenor 2015 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,48.0,Sean P. Sullivan,@wawinereport
99507,Saget la Perrière 2015 La Petite Perrière Sauvignon Blanc (Vin de France),Sauvignon Blanc,France,85,13.0,Roger Voss,@vossroger
99527,Errazuriz 2008 Single Vineyard Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,Chile,89,17.0,Michael Schachner,@wineschach
99528,Errazuriz 2008 Single Vineyard Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,89,17.0,Michael Schachner,@wineschach
99537,Undurraga 2008 T.H. Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,89,22.0,Michael Schachner,@wineschach
99539,Woodinville Wine Cellars 2007 Artz Vineyard Sauvignon Blanc (Red Mountain),Sauvignon Blanc,US,89,18.0,Paul Gregutt,@paulgwine 
99605,Kelleher 2014 Block 21 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,92,30.0,Virginie Boone,@vboone
99615,Greywacke 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,92,23.0,Joe Czerwinski,@JoeCz
99624,Streamside 2007 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,17.0,,
99627,Leyda 2008 Classic Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,86,11.0,Michael Schachner,@wineschach
99637,Rochioli 2008 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,35.0,,
99640,Chasing Venus 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,16.0,Joe Czerwinski,@JoeCz
99653,Artesa 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,26.0,,
99665,Evolve 2010 Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,US,88,20.0,,
99666,Huia 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,21.0,Joe Czerwinski,@JoeCz
99674,Robert Hall 2007 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,89,15.0,,
99678,Bird 2007 Old Schoolhouse Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,20.0,Joe Czerwinski,@JoeCz
99685,Bink 2006 Randle Hill Vineyard Sauvignon Blanc (Yorkville Highlands),Sauvignon Blanc,US,89,20.0,,
99725,Brutocao 2015 Feliz Vineyard Estate Bottled Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,86,16.0,Jim Gordon,@gordone_cellars
99785,Andrew Rich 2015 Croft Vineyard Sauvignon Blanc (Willamette Valley),Sauvignon Blanc,US,91,22.0,Paul Gregutt,@paulgwine 
99814,Brutocao 2007 Feliz Vineyard Sauvignon Blanc (Mendocino),Sauvignon Blanc,US,89,14.0,,
99851,Alta 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,20.0,Jim Gordon,@gordone_cellars
99901,Clif Family 2011 The Climber Sauvignon Blanc (California),Sauvignon Blanc,US,82,14.0,,
99914,Mario Bazán 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,82,25.0,,
99944,McFadden 2012 Sauvignon Blanc (Potter Valley),Sauvignon Blanc,US,89,16.0,Virginie Boone,@vboone
99949,San Pedro 2013 1865 Single Vineyard Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,89,19.0,Michael Schachner,@wineschach
99958,Leyda 2013 Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,89,12.0,Michael Schachner,@wineschach
100022,Montes 2010 Limited Selection Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,90,15.0,Michael Schachner,@wineschach
100033,Fournier Père et Fils 2009 Côtes de Morogues  (Menetou-Salon),Sauvignon Blanc,France,90,22.0,Roger Voss,@vossroger
100062,Tildio 2011 Lonesome Spring Ranch Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,87,20.0,Paul Gregutt,@paulgwine 
100097,White Springs 2009 Sauvignon Blanc (Finger Lakes),Sauvignon Blanc,US,85,15.0,Anna Lee C. Iijima,
100103,Novy 2011 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,85,19.0,,
100112,Joseph Mellot 2013 Domaine des Emois  (Sancerre),Sauvignon Blanc,France,90,,Roger Voss,@vossroger
100211,Heitz 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,92,23.0,Virginie Boone,@vboone
100213,Ruby Hill Winery 2016 Reserve Collection Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,US,92,19.0,Jim Gordon,@gordone_cellars
100222,Tololo 2013 Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,86,10.0,Michael Schachner,@wineschach
100246,Rutherford Ranch 2012 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,15.0,,
100257,Henri Bourgeois 2012 Sancerre d'Antan  (Sancerre),Sauvignon Blanc,France,93,50.0,Roger Voss,@vossroger
100287,Giesen 2013 The Fuder Single Vineyard Selection Matthews Lane Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,93,55.0,Joe Czerwinski,@JoeCz
100290,Te Mata 2013 Cape Crest Sauvignon Blanc (Hawke's Bay),Sauvignon Blanc,New Zealand,93,30.0,Joe Czerwinski,@JoeCz
100339,Apsara 2015 Kick Ranch Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,87,26.0,Virginie Boone,@vboone
100437,Vincent Vineyards 2013 Family Reserve Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,92,25.0,Matt Kettmann,@mattkettmann
100440,Round Pond 2014 Reserve Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,92,42.0,Virginie Boone,@vboone
100500,Frei Brothers 2015 Reserve Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,88,17.0,Virginie Boone,@vboone
100535,Del Dotto 2011 Cinghiale Vineyard Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,US,92,49.0,,
100553,Dark Horse 2014 The Original Sauvignon Blanc (California),Sauvignon Blanc,US,87,10.0,Jim Gordon,@gordone_cellars
100581,Clos du Bois 2007 Sauvignon Blanc (North Coast),Sauvignon Blanc,US,85,12.0,,
100584,C&T; 2006 Skinny Dip Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,85,14.0,,
100691,Eleven Eleven 2016 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,92,35.0,Virginie Boone,@vboone
100702,Kristodd 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,30.0,Virginie Boone,@vboone
100739,Gordon Brothers 2008 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,89,12.0,Paul Gregutt,@paulgwine 
100766,Newsome-Harlow 2012 Sauvignon Blanc (Calaveras County),Sauvignon Blanc,US,88,16.0,Virginie Boone,@vboone
100793,Koyle 2013 Costa Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,89,24.0,Michael Schachner,@wineschach
100829,Chateau Ste. Michelle 2010 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,13.0,Paul Gregutt,@paulgwine 
100841,Thibault 2014 Fernand & Sons Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,France,85,18.0,Roger Voss,@vossroger
100847,Feliz Noche 2013 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,85,25.0,Matt Kettmann,@mattkettmann
100861,Domaine Alban Roblin 2014  Sancerre,Sauvignon Blanc,France,85,25.0,Roger Voss,@vossroger
100863,Domaine de Villargeau 2014 Les Genêts Gris Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,France,85,18.0,Roger Voss,@vossroger
100864,Domaine Pierre Duret 2014  Sancerre,Sauvignon Blanc,France,85,20.0,Roger Voss,@vossroger
100907,Duckhorn 2011 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,29.0,,
100928,Quinta da Lagoalva de Cima 2015 Lagoalva Sauvignon Blanc (Tejo),Sauvignon Blanc,Portugal,86,15.0,Roger Voss,@vossroger
100945,Oyster Bay 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,16.0,Joe Czerwinski,@JoeCz
100962,Loveblock 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,22.0,Joe Czerwinski,@JoeCz
100977,Saget la Perrière 2014 La Petite Perrière Sauvignon Blanc (Vin de France),Sauvignon Blanc,France,85,13.0,Roger Voss,@vossroger
100986,Antoine Simoneau 2014 Cuvée St-Georges Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,15.0,Roger Voss,@vossroger
101036,Osprey's Dominion 2012 Fumé Blanc Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,89,15.0,Anna Lee C. Iijima,
101060,O. Fournier 2010 Alfa Crux Sauvignon Blanc (Uco Valley),Sauvignon Blanc,Argentina,89,29.0,Michael Schachner,@wineschach
101062,Palmer 2012 Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,89,19.0,Anna Lee C. Iijima,
101065,Waters Crest 2012 Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,89,20.0,Anna Lee C. Iijima,
101144,Stonestreet 2010 Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,91,35.0,,
101169,Flora Springs 2015 Soliloquy Sauvignon Blanc (Oakville),Sauvignon Blanc,US,92,50.0,Virginie Boone,@vboone
101220,Castelluccio 2006 Lunaria Sauvignon Blanc (Forlì),Sauvignon Blanc,Italy,85,14.0,,
101295,Peñascal 2014 Sauvignon Blanc (Vino de la Tierra de Castilla y León),Sauvignon Blanc,Spain,83,9.0,Michael Schachner,@wineschach
101312,Trailhead 2009 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,18.0,,
101321,Taft Street 2010 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,89,16.0,,
101411,Tarapaca 2008 La Isla Gran Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,88,18.0,,
101422,Domaine des Corbillières 2007 Sauvignon Sauvignon Blanc (Touraine),Sauvignon Blanc,France,87,16.0,Roger Voss,@vossroger
101423,Domaine Gibault 2007 Sauvignon Blanc (Touraine),Sauvignon Blanc,France,87,,Roger Voss,@vossroger
101438,Corvidae 2013 Wise Guy Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,83,10.0,Sean P. Sullivan,@wawinereport
101492,Kingston Family 2016 CJ's Barrel Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,26.0,Michael Schachner,@wineschach
101590,Henri Bourgeois 2008 Le M.D. de Bourgeois  (Sancerre),Sauvignon Blanc,France,94,36.0,Roger Voss,@vossroger
101595,Conspire 2009 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,93,28.0,,
101609,Brander 2009 Cuvée Nicholas Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,92,25.0,,
101683,Frenzy 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,10.0,Joe Czerwinski,@JoeCz
101721,Ten Sisters 2015 Single Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,17.0,Joe Czerwinski,@JoeCz
101798,Brander 2011 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,88,15.0,,
101805,Fournier Père et Fils 2010 Côtes de Morogues  (Menetou-Salon),Sauvignon Blanc,France,88,22.0,Roger Voss,@vossroger
101810,Joseph Mellot 2011 Le Montarlet  (Sancerre),Sauvignon Blanc,France,87,,Roger Voss,@vossroger
101816,Montes 2011 Classic Series Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,12.0,Michael Schachner,@wineschach
101819,Domaine Fouassier 2010 Sur le Fort  (Sancerre),Sauvignon Blanc,France,87,23.0,Roger Voss,@vossroger
101842,Errazuriz 2016 Max Reserva Sauvignon Blanc (Aconcagua Costa),Sauvignon Blanc,Chile,89,20.0,Michael Schachner,@wineschach
101925,Savage Grace 2014 Red Willow Vineyard Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,89,20.0,Sean P. Sullivan,@wawinereport
101978,Kandarian 2012 Croft Vineyards Sauvignon Blanc (Willamette Valley),Sauvignon Blanc,US,87,30.0,Paul Gregutt,@paulgwine 
102018,KWV 2010 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,86,11.0,Lauren Buzzeo,@laurbuzz
102021,Ara 2009 Resolute Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,26.0,Joe Czerwinski,@JoeCz
102028,Domaines Barons de Rothschild (Lafite) 2010 Los Vascos Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,14.0,Michael Schachner,@wineschach
102046,Tenute Mater Domini 2011 Marangi Sauvignon Blanc (Salento),Sauvignon Blanc,Italy,84,15.0,,
102047,Unión de Productores del Valle (UPVG) 2012 Estacion el Porvenir Sauvignon Blanc (Valle de Guadalupe),Sauvignon Blanc,Mexico,84,13.0,Michael Schachner,@wineschach
102065,De Martino 2015 Legado Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,20.0,Michael Schachner,@wineschach
102078,Grey's Peak 2015 Waipara Sauvignon Blanc (Waipara),Sauvignon Blanc,New Zealand,87,25.0,Joe Czerwinski,@JoeCz
102149,Lava Cap 2015 Estate Bottled Sauvignon Blanc (El Dorado),Sauvignon Blanc,US,90,18.0,Jim Gordon,@gordone_cellars
102176,Yellow Tail NV Sauvignon Blanc (Australia-New Zealand),Sauvignon Blanc,Australia,83,8.0,Joe Czerwinski,@JoeCz
102207,Alfredo Roca 2015 Dedicación Personal Sauvignon Blanc,Sauvignon Blanc,Argentina,85,19.0,Michael Schachner,@wineschach
102220,Root:1 2015 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,85,12.0,Michael Schachner,@wineschach
102225,Paul Buisse 2015 Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,13.0,Roger Voss,@vossroger
102231,Fournier Père et Fils 2015 Sauvignon Blanc (Val de Loire),Sauvignon Blanc,France,85,15.0,Roger Voss,@vossroger
102330,Buttonwood 2014 Zingy Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,88,20.0,Matt Kettmann,@mattkettmann
102342,Three Rivers 2013 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,18.0,Sean P. Sullivan,@wawinereport
102346,Mercer 2014 Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,88,13.0,Sean P. Sullivan,@wawinereport
102350,Nicolas Gaudry 2014  Pouilly-Fumé,Sauvignon Blanc,France,88,28.0,Roger Voss,@vossroger
102370,Emina 2015 Sauvignon Blanc (Rueda),Sauvignon Blanc,Spain,87,18.0,Michael Schachner,@wineschach
102391,Echeverria 2013 Classic Collection Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,86,10.0,Michael Schachner,@wineschach
102403,Loacker 2012 Tasnim Sauvignon Blanc (Vigneti delle Dolomiti),Sauvignon Blanc,Italy,86,19.0,Kerin O’Keefe,@kerinokeefe
102423,Tement 2013 Berghausener Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,92,23.0,Anne Krebiehl MW,@AnneInVino
102432,Vignobles Berthier 2013 Terre de Silex Sauvignon Blanc (Coteaux du Giennois),Sauvignon Blanc,France,92,30.0,Roger Voss,@vossroger
102452,Vergelegen 2015 Schaapenberg Vineyard Reserve Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,86,35.0,Lauren Buzzeo,@laurbuzz
102459,Bouchard Finlayson 2014 Sauvignon Blanc (Walker Bay),Sauvignon Blanc,South Africa,86,20.0,Lauren Buzzeo,@laurbuzz
102472,François Lurton 2015 Hacienda Araucano Reserva Sauvignon Blanc (Lolol Valley),Sauvignon Blanc,Chile,82,14.0,Michael Schachner,@wineschach
102478,Aguirre 2014 Kunza Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,81,9.0,Michael Schachner,@wineschach
102543,Black Stallion 2011 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,26.0,,
102581,Ancient Peaks 2012 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,82,14.0,,
102612,Llai Llai 2013 Sauvignon Blanc (Bío Bío Valley),Sauvignon Blanc,Chile,82,10.0,Michael Schachner,@wineschach
102619,San Pedro 2013 Gato Negro Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,81,7.0,Michael Schachner,@wineschach
102682,Tricky Rabbit 2015 Reserva Estate Bottled Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,83,12.0,Michael Schachner,@wineschach
102683,One Hope 2013 Sauvignon Blanc (California),Sauvignon Blanc,US,83,19.0,Jim Gordon,@gordone_cellars
102685,Chono 2015 Single Vineyard Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,83,13.0,Michael Schachner,@wineschach
102705,Grgich Hills 2012 Fumé Blanc Estate Grown Dry Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,30.0,,
102725,Finca El Portillo 2008 Estate Bottled Sauvignon Blanc (Uco Valley),Sauvignon Blanc,Argentina,86,12.0,Michael Schachner,@wineschach
102785,Villa Maria 2015 Cellar Selection Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,91,18.0,Joe Czerwinski,@JoeCz
102801,Pascal Jolivet 2015 Les Caillottes  (Sancerre),Sauvignon Blanc,France,91,40.0,Roger Voss,@vossroger
102928,Pedroncelli 2014 East Side Vineyards Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,86,14.0,Virginie Boone,@vboone
102929,Hedges Family Estate 2014 C.M.S. Unoaked White Wine Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,86,15.0,Sean P. Sullivan,@wawinereport
102972,Henri Bourgeois 2014 La Côte des Monts Damnés  (Sancerre),Sauvignon Blanc,France,93,35.0,Roger Voss,@vossroger
102980,Joseph Mellot 2014 L'Original  (Sancerre),Sauvignon Blanc,France,93,90.0,Roger Voss,@vossroger
102995,Cedar Mountain 2012 Blanches Vineyard Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,US,85,14.0,Virginie Boone,@vboone
103035,Kono 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,14.0,Joe Czerwinski,@JoeCz
103040,Château Laulerie 2015 Comtesse de Ségur  (Montravel),Sauvignon Blanc,France,89,20.0,Roger Voss,@vossroger
103043,Glover Family 2016 Zephyr Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,17.0,Joe Czerwinski,@JoeCz
103084,Ma(i)sonry 2011 Hudson Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,40.0,,
103150,Thelema 2013 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,88,20.0,Lauren Buzzeo,@laurbuzz
103213,Montes 2016 Classic Series Sauvignon Blanc (Aconcagua Costa),Sauvignon Blanc,Chile,86,13.0,Michael Schachner,@wineschach
103214,Santa Rita 2015 120 Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,86,8.0,Michael Schachner,@wineschach
103309,Cakebread 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,24.0,,
103338,Doña Paula 2010 Los Cardos Sauvignon Blanc (Mendoza),Sauvignon Blanc,Argentina,81,10.0,Michael Schachner,@wineschach
103384,Snoqualmie 2009 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,10.0,Paul Gregutt,@paulgwine 
103392,Montes 2008 Limited Selection Leyda Vineyard Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,90,16.0,Michael Schachner,@wineschach
103513,Dutton Estate 2014 Dutton Ranch Kylie's Cuvee Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,23.0,Virginie Boone,@vboone
103530,Cramele Recas 2014 Dreamfish Sauvignon Blanc (Viile Timisului),Sauvignon Blanc,Romania,86,7.0,Jeff Jenssen,@worldwineguys
103548,Maxville 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,91,34.0,Virginie Boone,@vboone
103573,Tussock Jumper 2016 Sauvignon Blanc (New Zealand),Sauvignon Blanc,New Zealand,88,15.0,Joe Czerwinski,@JoeCz
103619,Veramonte 2012 Ritual Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,20.0,Michael Schachner,@wineschach
103682,Quinta da Lagoalva de Cima 2014 Lagoalva Barrel Selection Branco Sauvignon Blanc (Tejo),Sauvignon Blanc,Portugal,90,23.0,Roger Voss,@vossroger
103695,Villa San Juliette 2014 Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,90,17.0,Matt Kettmann,@mattkettmann
103702,Margerum 2014 Sybarite Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,91,21.0,Matt Kettmann,@mattkettmann
103725,Claude Lafond 2014 Clos Fussay Tête de Cuvée Sauvignon Blanc (Reuilly),Sauvignon Blanc,France,91,16.0,Roger Voss,@vossroger
103726,Claude Riffault 2014 Les Chailloux  (Sancerre),Sauvignon Blanc,France,91,40.0,Roger Voss,@vossroger
103727,Domaine Fouassier 2014 Les Romains  (Sancerre),Sauvignon Blanc,France,91,30.0,Roger Voss,@vossroger
103757,Spier 2016 Vintage Selection Sauvignon Blanc (Coastal Region),Sauvignon Blanc,South Africa,90,17.0,Lauren Buzzeo,@laurbuzz
103828,Coquerel Family Wine Estates 2011 Terroir Sauvignon Blanc (Calistoga),Sauvignon Blanc,US,83,32.0,,
103834,Honora NV Sauvignon Blanc (America),Sauvignon Blanc,US,82,18.0,Virginie Boone,@vboone
103848,Darioush 2014 Sage Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,93,45.0,Virginie Boone,@vboone
103865,Spy Valley 2014 Envoy Johnson Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,93,33.0,Joe Czerwinski,@JoeCz
103872,Mercy 2016 Zabala Vineyard Sauvignon Blanc (Arroyo Seco),Sauvignon Blanc,US,88,24.0,Matt Kettmann,@mattkettmann
103884,Tenor 2015 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,88,48.0,Sean P. Sullivan,@wawinereport
103889,Lava Cap 2016 Sauvignon Blanc (El Dorado),Sauvignon Blanc,US,88,18.0,Jim Gordon,@gordone_cellars
103952,Barker's Marque 2014 Arona Certified Sustainable Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,86,13.0,Joe Czerwinski,@JoeCz
103964,Undurraga 2016 Sibaris Gran Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,87,15.0,Michael Schachner,@wineschach
103981,Slow Press 2016 Sauvignon Blanc (Monterey County),Sauvignon Blanc,US,87,17.0,Matt Kettmann,@mattkettmann
104005,Rock Hollow 2010 Vintner's Selection Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,86,18.0,,
104021,William Cole 2011 Columbine Special Reserve Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,16.0,Michael Schachner,@wineschach
104050,Galerie 2015 Naissance Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,92,30.0,Virginie Boone,@vboone
104067,Stewart Cellars 2016 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,92,25.0,Virginie Boone,@vboone
104075,Margerum 2015 D Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,92,36.0,Matt Kettmann,@mattkettmann
104095,Ponga 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,12.0,Joe Czerwinski,@JoeCz
104143,Donovan-Parke 2010 Sauvignon Blanc (California),Sauvignon Blanc,US,84,15.0,,
104157,Little Stone Vineyard 2009 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,83,11.0,,
104174,Joseph Mellot 2012 Le Montarlet  (Sancerre),Sauvignon Blanc,France,87,20.0,Roger Voss,@vossroger
104190,Sebastiani 2012 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,87,19.0,,
104270,Te Mata 2013 Cape Crest Sauvignon Blanc (Hawke's Bay),Sauvignon Blanc,New Zealand,93,30.0,Joe Czerwinski,@JoeCz
104315,Zorzal 2015 Eggo Blanc de Cal Sauvignon Blanc (Tupungato),Sauvignon Blanc,Argentina,87,30.0,Michael Schachner,@wineschach
104326,Provenance Vineyards 2015 Estate Grown Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,87,32.0,Virginie Boone,@vboone
104338,Estancia 2015 Sauvignon Blanc (Monterey County),Sauvignon Blanc,US,87,12.0,Matt Kettmann,@mattkettmann
104339,Excelsior 2016 Sauvignon Blanc (Robertson),Sauvignon Blanc,South Africa,87,10.0,Lauren Buzzeo,@laurbuzz
