,wine,variety,country,points,price,taster,twitter handle
106039,Nielson by Byron 2014 Chardonnay (Santa Maria Valley),Chardonnay,US,90,27.0,Matt Kettmann,@mattkettmann
106044,Melrose 2013 Chardonnay (Umpqua Valley),Chardonnay,US,87,18.0,Paul Gregutt,@paulgwine 
106055,Table No. 7 2012 Winemaker's Chardonnay (Lodi),Chardonnay,US,87,11.0,Jim Gordon,@gordone_cellars
106057,Alta Maria 2013 Chardonnay (Santa Maria Valley),Chardonnay,US,87,28.0,Matt Kettmann,@mattkettmann
106063,Hearst Ranch 2013 Glacier Ridge Chardonnay (Santa Lucia Highlands),Chardonnay,US,87,22.0,Matt Kettmann,@mattkettmann
106105,Millbrook 2015 Unoaked Chardonnay (New York),Chardonnay,US,87,17.0,Anna Lee C. Iijima,
106133,Testarossa 2012 Rincon Vineyard Chardonnay (Arroyo Grande Valley),Chardonnay,US,90,45.0,Matt Kettmann,@mattkettmann
106134,Tranche 2011 Celilo Vineyard Chardonnay (Columbia Gorge (WA)),Chardonnay,US,90,45.0,Sean P. Sullivan,@wawinereport
106137,La Soufrandière 2012 Clos de Grand Père  (Mâcon-Vinzelles),Chardonnay,France,90,31.0,Roger Voss,@vossroger
106146,Simonnet-Febvre 2011 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,France,90,45.0,Roger Voss,@vossroger
106149,Tabor 2012 Mt. Tabor Chardonnay (Galilee),Chardonnay,Israel,90,15.0,Mike DeSimone,@worldwineguys
106151,Tolosa 2012 No Oak Chardonnay (Central Coast),Chardonnay,US,90,21.0,Matt Kettmann,@mattkettmann
106165,Chime 2015 Chardonnay (California),Chardonnay,US,86,13.0,Jim Gordon,@gordone_cellars
106180,Boomtown 2015 Chardonnay (Columbia Valley (WA)),Chardonnay,US,86,19.0,Sean P. Sullivan,@wawinereport
106232,Dark Horse 2013 Chardonnay (California),Chardonnay,US,85,10.0,Jim Gordon,@gordone_cellars
106239,Raphael 2008 Grand Cru Chardonnay (North Fork of Long Island),Chardonnay,US,85,15.0,Lauren Buzzeo,@laurbuzz
106240,Albert Bichot 2008 Domaine Long-Depaquit  (Chablis),Chardonnay,France,85,,Roger Voss,@vossroger
106243,Casa Larga 2007 American Oak Chardonnay (Finger Lakes),Chardonnay,US,85,20.0,Lauren Buzzeo,@laurbuzz
106246,Macari 2007 Reserve Barrel Fermented Chardonnay (North Fork of Long Island),Chardonnay,US,85,23.0,Lauren Buzzeo,@laurbuzz
106251,Chapel Hill 2008 Unwooded Chardonnay (South Australia),Chardonnay,Australia,85,18.0,Joe Czerwinski,@JoeCz
106253,Dutch Bill Creek 2008 Chardonnay (Russian River Valley),Chardonnay,US,85,28.0,,
106255,Kawarau Estate 2007 Reserve Chardonnay (Central Otago),Chardonnay,New Zealand,85,26.0,Joe Czerwinski,@JoeCz
106266,Contadi Castaldi 2011 Satén Chardonnay (Franciacorta),Chardonnay,Italy,86,35.0,Kerin O’Keefe,@kerinokeefe
106309,McCall 2014 Reserve North Ridge Vineyard Chardonnay (North Fork of Long Island),Chardonnay,US,88,39.0,Anna Lee C. Iijima,
106316,Pascal Rollet 2015 Aux Bouthières  (Pouilly-Fuissé),Chardonnay,France,88,,Roger Voss,@vossroger
106323,Clos des Rocs 2015 En Chantone  (Pouilly-Loché),Chardonnay,France,88,35.0,Roger Voss,@vossroger
106325,Domaine Guillemot-Michel 2015 Quintaine  (Viré-Clessé),Chardonnay,France,88,33.0,Roger Voss,@vossroger
106327,Domaine Pascal et Mireille Renaud 2016 Vers Cras  (Pouilly-Fuissé),Chardonnay,France,88,28.0,Roger Voss,@vossroger
106328,Domaine Perraud 2015  Saint-Véran,Chardonnay,France,88,25.0,Roger Voss,@vossroger
106329,Domaines Devillard 2015 Château de Chamirey  (Mercurey),Chardonnay,France,88,32.0,Roger Voss,@vossroger
106338,Moniker 2013 Chardonnay (Mendocino County),Chardonnay,US,91,25.0,Jim Gordon,@gordone_cellars
106346,Testarossa 2013 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,91,48.0,Matt Kettmann,@mattkettmann
106355,Domaine Céline et Frédéric Gueguen 2013 Vaucoupin Premier Cru  (Chablis),Chardonnay,France,91,30.0,Roger Voss,@vossroger
106405,Del Dotto 2011 Family Reserve Cinghiale Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,US,91,125.0,,
106407,Dutton Estate 2012 Kyndall's Reserve Chardonnay (Russian River Valley),Chardonnay,US,91,38.0,,
106409,Fess Parker 2012 Lazy F Ranch Chardonnay (Sta. Rita Hills),Chardonnay,US,91,35.0,,
106423,Matanzas Creek 2006 Chardonnay (Sonoma Valley),Chardonnay,US,86,29.0,,
106425,Ghost Pines 2006 Chardonnay (Sonoma-Napa-Monterey),Chardonnay,US,86,23.0,,
106430,Wente 2006 Morning Fog Chardonnay (Livermore Valley),Chardonnay,US,86,14.0,,
106433,Bennett Family 2006 The Reserve Chardonnay (Russian River Valley),Chardonnay,US,86,18.0,,
106455,Morandé 2002 Vitisterra Grand Reserve Chardonnay (Casablanca Valley),Chardonnay,Chile,86,15.0,Michael Schachner,@wineschach
106459,Concha y Toro 2001 Xplorador Chardonnay (Casablanca Valley),Chardonnay,Chile,86,7.0,Michael Schachner,@wineschach
106473,Calama 2002 Chardonnay (Casablanca Valley),Chardonnay,Chile,86,9.0,Michael Schachner,@wineschach
106483,Barrel Oak 2008 Barrel Fermented Chardonnay (Virginia),Chardonnay,US,85,26.0,Anna Lee C. Iijima,
106484,Concha y Toro 2009 Xplorador Chardonnay (Central Valley),Chardonnay,Chile,85,8.0,Michael Schachner,@wineschach
106489,Wolf Blass 2009 Yellow Label Chardonnay (South Australia),Chardonnay,Australia,85,12.0,Joe Czerwinski,@JoeCz
106494,Peter Lehmann 2009 Chardonnay (Barossa),Chardonnay,Australia,85,11.0,Joe Czerwinski,@JoeCz
106505,Schug 2011 Chardonnay (Carneros),Chardonnay,US,87,28.0,,
106512,Cameron Hughes 2010 Lot 350 Chardonnay (Santa Maria Valley),Chardonnay,US,87,14.0,,
106519,Concha y Toro 2011 Gran Reserva Serie Riberas Ribera del Rapel Chardonnay (Colchagua Valley),Chardonnay,Chile,87,17.0,Michael Schachner,@wineschach
106551,One Woman 2010 Estate Reserve Chardonnay (North Fork of Long Island),Chardonnay,US,85,38.0,Anna Lee C. Iijima,
106553,Black Stallion 2012 Chardonnay (Napa Valley),Chardonnay,US,85,19.0,,
106556,Michael Pozzan 2012 Annabella Special Selection Chardonnay (Napa Valley),Chardonnay,US,85,13.0,,
106565,Testarossa 2012 Dahlia Dijon Clones Chardonnay (Santa Lucia Highlands),Chardonnay,US,85,30.0,,
106570,Mercer Canyons 2012 Chardonnay (Columbia Valley (WA)),Chardonnay,US,85,13.0,Paul Gregutt,@paulgwine 
106573,Mi Sueño 2008 Chardonnay (Los Carneros),Chardonnay,US,86,38.0,,
106599,Bush Bike 2005 Unoaked Chardonnay (Western Australia),Chardonnay,Australia,83,11.0,Joe Czerwinski,@JoeCz
106604,Red Earth 2007 Chardonnay (Adelaide Plains),Chardonnay,Australia,83,12.0,Joe Czerwinski,@JoeCz
106617,Keenan 2006 Chardonnay (Spring Mountain District),Chardonnay,US,82,29.0,,
106642,Mount Eden Vineyards 2010 Wolff Vineyard Chardonnay (Edna Valley),Chardonnay,US,87,21.0,,
106652,Sebastiani 2012 Chardonnay (Sonoma County),Chardonnay,US,84,14.0,Virginie Boone,@vboone
106654,Waterstone 2012 Chardonnay (Carneros),Chardonnay,US,84,18.0,Virginie Boone,@vboone
106658,Louis Latour 2012 En Paradis  (Pouilly-Vinzelles),Chardonnay,France,83,24.0,Roger Voss,@vossroger
106669,Manuel Seguin 2012  Viré-Clessé,Chardonnay,France,83,22.0,Roger Voss,@vossroger
106683,Reata 2015 Chardonnay (Sonoma Coast),Chardonnay,US,90,20.0,Virginie Boone,@vboone
106690,Sleeping Giant 2014 Buena Tierra Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,45.0,Virginie Boone,@vboone
106713,Tolosa 2013 1772 Chardonnay (Edna Valley),Chardonnay,US,90,48.0,Matt Kettmann,@mattkettmann
106718,A to Z 2014 Chardonnay (Oregon),Chardonnay,US,90,14.0,Paul Gregutt,@paulgwine 
106742,Martha Clara 1999 Chardonnay (North Fork of Long Island),Chardonnay,US,83,10.0,Joe Czerwinski,@JoeCz
106743,Hargrave NV Chardonette/White Blend Chardonnay (North Fork of Long Island),Chardonnay,US,83,7.0,Joe Czerwinski,@JoeCz
106761,Macari 1998 Estate Bottled Chardonnay (North Fork of Long Island),Chardonnay,US,83,15.0,Joe Czerwinski,@JoeCz
106788,Spicy Vines 2015 Joie de Vivre Chardonnay (Los Carneros),Chardonnay,US,88,38.0,Virginie Boone,@vboone
106793,Jayson 2014 Chardonnay (Napa Valley),Chardonnay,US,88,50.0,Virginie Boone,@vboone
106795,La Crema 2015 Chardonnay (Sonoma Coast),Chardonnay,US,88,23.0,Virginie Boone,@vboone
106825,Olivier Leflaive 2014 Clos Saint-Marc Premier Cru  (Chassagne-Montrachet),Chardonnay,France,94,103.0,Roger Voss,@vossroger
106826,Olivier Leflaive 2014 Les Folatières Premier Cru  (Puligny-Montrachet),Chardonnay,France,94,185.0,Roger Voss,@vossroger
106828,Roche de Bellene 2014  Corton-Charlemagne,Chardonnay,France,94,300.0,Roger Voss,@vossroger
106833,Bernardus 2014 Sierra Mar Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,94,40.0,Matt Kettmann,@mattkettmann
106866,Domaine Serene 2009 Côte Sud Vineyard Chardonnay (Dundee Hills),Chardonnay,US,94,49.0,Paul Gregutt,@paulgwine 
106881,Barrage Cellars 2011 Nuclear Blonde Chardonnay (Yakima Valley),Chardonnay,US,92,24.0,Paul Gregutt,@paulgwine 
106887,Hafner Kosher 2002 Trockenbeerenauslese Barrique Chardonnay (Burgenland),Chardonnay,Austria,92,25.0,Anne Krebiehl MW,@AnneInVino
106898,Pride Mountain 2012 Chardonnay (Napa Valley),Chardonnay,US,92,38.0,Virginie Boone,@vboone
106900,Walt 2012 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,92,50.0,Virginie Boone,@vboone
106910,Chamisal Vineyards 2015 Stainless Chardonnay (Central Coast),Chardonnay,US,87,18.0,Matt Kettmann,@mattkettmann
106919,Lapostolle 2015 Grand Selection Chardonnay (Rapel Valley),Chardonnay,Chile,87,14.0,Michael Schachner,@wineschach
106920,Lauren Ashton Cellars 2015 Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,25.0,Sean P. Sullivan,@wawinereport
106943,Brochelle Vineyards 2011 Chardonnay (Santa Maria Valley),Chardonnay,US,83,28.0,,
106949,Vinicola Urbana 2011 Xikbal Chardonnay (Valle de Guadalupe),Chardonnay,Mexico,83,21.0,Michael Schachner,@wineschach
106973,Rochioli 2011 Estate Grown Chardonnay (Russian River Valley),Chardonnay,US,92,46.0,,
106999,Citation 2008 Citation W3 Chardonnay (Oregon),Chardonnay,US,89,30.0,Paul Gregutt,@paulgwine 
107000,Courtney Benham 2010 Reserve Chardonnay (Edna Valley),Chardonnay,US,89,18.0,,
107003,Lis Neris 2009 Jurosa Chardonnay (Friuli Isonzo),Chardonnay,Italy,89,28.0,,
107005,Radford Dale 2009 Chardonnay (Stellenbosch),Chardonnay,South Africa,89,30.0,Lauren Buzzeo,@laurbuzz
107006,Sbragia 2009 Home Ranch Chardonnay (Dry Creek Valley),Chardonnay,US,89,26.0,,
107030,Black Cordon 2012 Reserve Chardonnay (Russian River Valley),Chardonnay,US,92,55.0,Virginie Boone,@vboone
107032,Bruno Paillard NV Blanc de Blancs Grand Cru Extra Brut Chardonnay (Champagne),Chardonnay,France,92,68.0,Roger Voss,@vossroger
107035,Stephen Ross 2013 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,92,30.0,Matt Kettmann,@mattkettmann
107039,Ferrari 2008 Perlé Chardonnay (Trento),Chardonnay,Italy,92,38.0,Kerin O’Keefe,@kerinokeefe
107042,Gosset NV Grand Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,92,85.0,Roger Voss,@vossroger
107070,Domiciano de Barrancas 2009 Cosecha Nocturna Chardonnay (Mendoza),Chardonnay,Argentina,83,15.0,Michael Schachner,@wineschach
107071,Molnar Family 2009 Poseidon's Vineyard Chardonnay (Carneros),Chardonnay,US,83,25.0,,
107073,Rutz 2009 Sonoma Cuvee Chardonnay (Sonoma County),Chardonnay,US,83,20.0,,
107139,Schug 2012 Estate Chardonnay (Carneros),Chardonnay,US,86,40.0,,
107141,Snoqualmie 2012 Chardonnay (Columbia Valley (WA)),Chardonnay,US,86,13.0,Paul Gregutt,@paulgwine 
107177,Handley 2011 Estate Vineyard Chardonnay (Anderson Valley),Chardonnay,US,88,25.0,Virginie Boone,@vboone
107186,Rancho Sisquoc 2010 Flood Family Vineyards Chardonnay (Santa Barbara County),Chardonnay,US,88,20.0,,
107191,Vigliano 2010 L'Erta Chardonnay (Toscana),Chardonnay,Italy,88,25.0,,
107197,Bouchard Aîné et Fils 2015  Savigny-lès-Beaune,Chardonnay,France,89,50.0,Roger Voss,@vossroger
107204,Concha y Toro 2016 Marques de Casa Concha Chardonnay (Limarí Valley),Chardonnay,Chile,89,22.0,Michael Schachner,@wineschach
107207,Domaine Françoise André 2015 Sous Frétille Premier Cru  (Pernand-Vergelesses),Chardonnay,France,89,62.0,Roger Voss,@vossroger
107228,West Cape Howe 2011 Unwooded Chardonnay (Western Australia),Chardonnay,Australia,86,17.0,Joe Czerwinski,@JoeCz
107242,Domaine de l'Herré 2012 Chardonnay (Côtes de Gascogne),Chardonnay,France,86,12.0,Roger Voss,@vossroger
107261,Kuleto Estate 2013 Estate Chardonnay (Napa Valley),Chardonnay,US,84,45.0,Virginie Boone,@vboone
107265,Batán de Salas 2015 Chardonnay (Somontano),Chardonnay,Spain,84,15.0,Michael Schachner,@wineschach
107278,Cuvaison 2013 Estate Grown Chardonnay (Carneros),Chardonnay,US,91,25.0,Virginie Boone,@vboone
107281,Gorman 2014 Big Sissy Chardonnay (Columbia Valley (WA)),Chardonnay,US,91,35.0,Sean P. Sullivan,@wawinereport
107295,Columbia Crest 2013 Reserve Estate Grown Chardonnay (Horse Heaven Hills),Chardonnay,US,90,26.0,Sean P. Sullivan,@wawinereport
107310,Matchbook 2011 Old Head Chardonnay (Dunnigan Hills),Chardonnay,US,87,15.0,Virginie Boone,@vboone
107323,Stag's Leap Wine Cellars 2011 KARIA Chardonnay (Napa Valley),Chardonnay,US,87,35.0,,
107327,Casas del Bosque 2011 Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,87,12.0,Michael Schachner,@wineschach
107373,Real Companhia Velha 2014 Quinta de Cidrô Chardonnay (Duriense),Chardonnay,Portugal,88,25.0,Roger Voss,@vossroger
107384,Chassenay d'Arce 2005 Blanc de Blancs Millésimé Brut Chardonnay (Champagne),Chardonnay,France,88,72.0,Roger Voss,@vossroger
107385,Château de Chatelard 2014 Cuvée Secret de  (Beaujolais Blanc),Chardonnay,France,88,,Roger Voss,@vossroger
107389,Domaine du Clos du Fief 2014 Fleur de  (Beaujolais-Villages),Chardonnay,France,88,18.0,Roger Voss,@vossroger
107413,Bernardus 2006 Chardonnay (Monterey County),Chardonnay,US,89,20.0,,
107424,Robert Young 2012 Chardonnay (Alexander Valley),Chardonnay,US,88,42.0,Virginie Boone,@vboone
107448,Black Stallion 2013 Chardonnay (Napa Valley),Chardonnay,US,88,19.0,Virginie Boone,@vboone
107457,Robert Oatley 2011 The Pennant Hand Selected Limited Release Chardonnay (Margaret River),Chardonnay,Australia,94,50.0,Joe Czerwinski,@JoeCz
107462,Jarvis 2014 Estate Grown Cave Fermented Chardonnay (Napa Valley),Chardonnay,US,94,68.0,Virginie Boone,@vboone
107469,Domaine Serene 2014 Côte Sud Vineyard Chardonnay (Dundee Hills),Chardonnay,US,94,75.0,Paul Gregutt,@paulgwine 
107473,Walt 2014 Bob's Ranch Chardonnay (Russian River Valley),Chardonnay,US,94,65.0,Virginie Boone,@vboone
107475,EnRoute 2014 Brumaire Chardonnay (Russian River Valley),Chardonnay,US,94,55.0,Virginie Boone,@vboone
107485,Senses 2013 Chardonnay (Sonoma Coast),Chardonnay,US,87,35.0,Jim Gordon,@gordone_cellars
107518,Verum 2016 Chardonnay (Alto Valle del Río Negro),Chardonnay,Argentina,86,17.0,Michael Schachner,@wineschach
107571,Wakefield 2008 Chardonnay (South Australia),Chardonnay,Australia,88,17.0,Joe Czerwinski,@JoeCz
107594,Pierre Gimonnet et Fils NV Cuis Premier Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,92,56.0,Roger Voss,@vossroger
107596,Agrapart & Fils NV Terroirs Grand Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,92,35.0,Roger Voss,@vossroger
107608,Dutton-Goldfield 2007 Dutton Ranch-Rued Vineyard Chardonnay (Russian River Valley),Chardonnay,US,92,45.0,,
107617,Soutiran NV Brut Grand Cru Blanc de Blancs Chardonnay (Champagne),Chardonnay,France,91,115.0,Roger Voss,@vossroger
107618,Suacci Carciere Wines 2007 Heintz Vineyard Chardonnay (Russian River Valley),Chardonnay,US,91,45.0,,
107619,Bedarra 2007 Reserve Chardonnay (Dry Creek Valley),Chardonnay,US,91,29.0,,
107640,Prieler 2016 Sinner Chardonnay (Burgenland),Chardonnay,Austria,90,25.0,Anne Krebiehl MW,@AnneInVino
107641,Ramey 2014 Chardonnay (Sonoma Coast),Chardonnay,US,90,40.0,Virginie Boone,@vboone
107651,Château de Lavernette NV Brut Nature  (Crémant de Bourgogne),Chardonnay,France,90,26.0,Roger Voss,@vossroger
107673,Château de Lavernette 2014 Maison du Villard  (Pouilly-Fuissé),Chardonnay,France,90,35.0,Roger Voss,@vossroger
107674,Hahn 2014 SLH Chardonnay (Santa Lucia Highlands),Chardonnay,US,90,25.0,Matt Kettmann,@mattkettmann
107676,J Vineyards & Winery 2014 Chardonnay (Russian River Valley),Chardonnay,US,90,28.0,Virginie Boone,@vboone
107715,Septima 2006 Chardonnay (Mendoza),Chardonnay,Argentina,86,12.0,Michael Schachner,@wineschach
107716,The Crossings 2006 Unoaked Chardonnay (Marlborough),Chardonnay,New Zealand,86,16.0,Joe Czerwinski,@JoeCz
107720,Bodegas Escorihuela 2006 Cruz Alta Reserve Chardonnay (Mendoza),Chardonnay,Argentina,86,13.0,Michael Schachner,@wineschach
107724,Mer Soleil 2005 Chardonnay (Central Coast),Chardonnay,US,86,42.0,,
107725,Columbia Crest 2005 Grand Estates Chardonnay (Columbia Valley (WA)),Chardonnay,US,86,11.0,Paul Gregutt,@paulgwine 
107729,Masottina 2005 Vigneto ai Palazzi Chardonnay (Piave),Chardonnay,Italy,86,,,
107736,Talley 2009 Rosemary's Vineyard Chardonnay (Arroyo Grande Valley),Chardonnay,US,94,46.0,,
107752,Bonaccorsi 2008 Melville Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,US,93,40.0,,
107757,Emevé 2012 Chardonnay (Valle de Guadalupe),Chardonnay,Mexico,82,15.0,Michael Schachner,@wineschach
107763,Trinitas 2011 Apprentice Chardonnay (Napa Valley),Chardonnay,US,81,22.0,,
107768,Edna Valley Vineyard 2011 Paragon Chardonnay (Central Coast),Chardonnay,US,81,15.0,,
107783,Philip Shaw 2006 No. 11 Chardonnay (Orange),Chardonnay,Australia,90,30.0,Joe Czerwinski,@JoeCz
107784,Rosenhof 2004 Trockenbeerenauslese Chardonnay (Burgenland),Chardonnay,Austria,90,30.0,Roger Voss,@vossroger
107787,Sparkman 2007 Lumière Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,32.0,Paul Gregutt,@paulgwine 
107798,Yeringberg 2005 Chardonnay (Yarra Valley),Chardonnay,Australia,90,35.0,Joe Czerwinski,@JoeCz
107813,Maddalena 2012 Chardonnay (Monterey),Chardonnay,US,88,24.0,Matt Kettmann,@mattkettmann
107818,Inman Family 2013 Chardonnay (Russian River Valley),Chardonnay,US,88,35.0,Virginie Boone,@vboone
107819,Kagan 2011 Split Rock Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,88,45.0,Virginie Boone,@vboone
107826,Charles Ellner NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,88,55.0,Roger Voss,@vossroger
107842,Fess Parker 2014 Chardonnay (Santa Barbara County),Chardonnay,US,88,19.0,Matt Kettmann,@mattkettmann
107864,Rex Hill 2014 Seven Soils Chardonnay (Willamette Valley),Chardonnay,US,93,33.0,Paul Gregutt,@paulgwine 
107869,Walt 2014 Sangiacomo Vineyard Chardonnay (Sonoma County),Chardonnay,US,93,55.0,Virginie Boone,@vboone
107942,The Calling 2010 Jewell Vineyard Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,86,50.0,,
107952,Ca' Momi 2012 Reserve Chardonnay (Napa Valley),Chardonnay,US,86,38.0,,
107990,Bjornstad 2007 Ritchie Vineyard Chardonnay (Russian River Valley),Chardonnay,US,94,40.0,,
108001,Bjornstad 2007 Porter-Bass Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,93,40.0,,
108007,The Williamsburg Winery 2011 John Adlum Limited Chardonnay (Virginia),Chardonnay,US,86,12.0,,
108009,Schug 2012 Chardonnay (Sonoma Coast),Chardonnay,US,86,25.0,,
108021,Olabisi 2011 Ceja Vineyard Chardonnay (Carneros),Chardonnay,US,85,40.0,,
108024,Acre Twenty-one 2012 Chardonnay (Columbia Valley (WA)),Chardonnay,US,85,15.0,Sean P. Sullivan,@wawinereport
108027,Domaine Ferret 2012 Les Perrières  (Pouilly-Fuissé),Chardonnay,France,89,40.0,Roger Voss,@vossroger
108031,Joseph Faiveley 2011 Fourchaume Premier Cru  (Chablis),Chardonnay,France,89,51.0,Roger Voss,@vossroger
108032,Lamoreaux Landing 2010 Estate Bottled Barrel Fermented Chardonnay (Finger Lakes),Chardonnay,US,89,13.0,Anna Lee C. Iijima,
108035,Bret Brothers 2012 Climat La Martine  (Mâcon-Uchizy),Chardonnay,France,89,27.0,Roger Voss,@vossroger
108040,Domaine Faiveley 2011 Clos Rochette  (Mercurey),Chardonnay,France,89,32.0,Roger Voss,@vossroger
108050,Misiones de Rengo 2011 Gran Reserva Cuvée Chardonnay (Leyda Valley),Chardonnay,Chile,88,20.0,Michael Schachner,@wineschach
108064,Anam Cara 2011 Nicholas Estate Chardonnay (Chehalem Mountains),Chardonnay,US,87,26.0,Paul Gregutt,@paulgwine 
108067,Bouchaine 2010 Bouche d'Or Chardonnay (Carneros),Chardonnay,US,87,30.0,,
108079,Merriam 2013 Bacigalupi Chardonnay (Russian River Valley),Chardonnay,US,86,50.0,Virginie Boone,@vboone
108080,Noble Vines 2014 446 Chardonnay (San Bernabe),Chardonnay,US,86,,Matt Kettmann,@mattkettmann
108083,Twisted Cedar 2012 Chardonnay (Lodi),Chardonnay,US,86,15.0,Jim Gordon,@gordone_cellars
108091,Virginia Dare 2014 Chardonnay (Russian River Valley),Chardonnay,US,86,25.0,Virginie Boone,@vboone
108103,Balverne 2013 Estate Grown Reserve Chardonnay (Russian River Valley),Chardonnay,US,86,29.0,Virginie Boone,@vboone
108113,Vincent 2010 JJ Bourgogne Blanc  (Bourgogne),Chardonnay,France,86,18.0,Roger Voss,@vossroger
108115,Georges Duboeuf 2010 Domaine de la Batie  (Saint-Véran),Chardonnay,France,86,19.0,Roger Voss,@vossroger
108124,Siesta Wines 2011 Tahuan Chardonnay (Mendoza),Chardonnay,Argentina,86,16.0,Michael Schachner,@wineschach
108133,Domaine Hubert Lamy 2010 Les Chataigniées  (Bourgogne),Chardonnay,France,86,,Roger Voss,@vossroger
108134,Domaine Jean-Claude Courtault 2010  Chablis,Chardonnay,France,86,,Roger Voss,@vossroger
108145,Chateau Ste. Michelle 2013 Indian Wells Chardonnay (Columbia Valley (WA)),Chardonnay,US,88,17.0,Sean P. Sullivan,@wawinereport
108150,Damiani 2013 Barrel Fermented Chardonnay (Finger Lakes),Chardonnay,US,88,18.0,Anna Lee C. Iijima,
108166,Murphy-Goode 2013 Single Deck Chardonnay (Russian River Valley),Chardonnay,US,88,30.0,Virginie Boone,@vboone
108173,Pascal Bouchard 2011 Le Classique  (Chablis),Chardonnay,France,86,,Roger Voss,@vossroger
108174,Pierre André 2010 Réserve  (Bourgogne),Chardonnay,France,86,,Roger Voss,@vossroger
108182,Airfield Estates 2011 Unoaked Chardonnay (Yakima Valley),Chardonnay,US,86,15.0,Paul Gregutt,@paulgwine 
108183,Bodega Catena Zapata 2011 High Mountain Vines Chardonnay (Mendoza),Chardonnay,Argentina,86,20.0,Michael Schachner,@wineschach
108189,Domaine du Chardonnay 2010  Chablis,Chardonnay,France,86,,Roger Voss,@vossroger
108190,Domaine Laroche 2011 Saint-Martin  (Chablis),Chardonnay,France,86,,Roger Voss,@vossroger
108202,Landmark 2014 Hilliard Bruce Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,US,91,45.0,Matt Kettmann,@mattkettmann
108206,Olivier Leflaive 2014  Chassagne-Montrachet,Chardonnay,France,91,74.0,Roger Voss,@vossroger
108213,Rideau 2014 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,91,42.0,Matt Kettmann,@mattkettmann
108231,Dutton-Goldfield 2013 Dutton Ranch Walker Hill Vineyard Chardonnay (Green Valley),Chardonnay,US,92,50.0,Virginie Boone,@vboone
108244,MacRostie 2013 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,92,46.0,Virginie Boone,@vboone
108255,Conn Creek 2014 Chardonnay (Carneros),Chardonnay,US,92,25.0,Virginie Boone,@vboone
108256,Damien et Romain Bouchard 2013 Vaillons Premier Cru  (Chablis),Chardonnay,France,92,,Roger Voss,@vossroger
108258,Domaine Sangouard-Guyot 2014 Quintessence  (Pouilly-Fuissé),Chardonnay,France,92,29.0,Roger Voss,@vossroger
108283,Domaine Chêne 2007  Mâcon-Villages,Chardonnay,France,84,,Roger Voss,@vossroger
108286,Finca Vides 2009 Torcidas Chardonnay (Mendoza),Chardonnay,Argentina,84,15.0,Michael Schachner,@wineschach
108289,Trivento 2009 Golden Reserve Chardonnay (Mendoza),Chardonnay,Argentina,84,21.0,Michael Schachner,@wineschach
108296,Verum 2010 Chardonnay (Patagonia),Chardonnay,Argentina,84,17.0,Michael Schachner,@wineschach
108299,Joseph Drouhin 2009 Laforet  (Bourgogne),Chardonnay,France,84,13.0,Roger Voss,@vossroger
108313,Heron 2014 Chardonnay (Mendocino),Chardonnay,US,87,14.0,Jim Gordon,@gordone_cellars
108314,JAQK Cellars 2013 High Roller Chardonnay (Sonoma Coast),Chardonnay,US,87,20.0,Virginie Boone,@vboone
108319,Saddleback 2014 Chardonnay (Napa Valley),Chardonnay,US,87,32.0,Virginie Boone,@vboone
108339,The Eyrie Vineyards 2012 Estate Chardonnay (Dundee Hills),Chardonnay,US,93,27.0,Paul Gregutt,@paulgwine 
108350,La Follette 2011 Manchester Ridge Vineyard Chardonnay (Mendocino Ridge),Chardonnay,US,93,48.0,Virginie Boone,@vboone
108379,flipflop 2012 Chardonnay (California),Chardonnay,US,86,7.0,Jim Gordon,@gordone_cellars
108388,Leyda 2015 Lot 5 Chardonnay (Leyda Valley),Chardonnay,Chile,87,40.0,Michael Schachner,@wineschach
108397,Torres 2013 Milmanda Chardonnay (Conca de Barberà),Chardonnay,Spain,87,65.0,Michael Schachner,@wineschach
108419,Matetic 2010 EQ Chardonnay (San Antonio),Chardonnay,Chile,89,26.0,Michael Schachner,@wineschach
108423,Navarro 2011 Table Wine Chardonnay (Anderson Valley),Chardonnay,US,89,13.0,Virginie Boone,@vboone
